FXRateID,DateKey,Date,FromCurrency,ToCurrency,FXRateType,FXRate,InverseRate,MonthEndFlag,QuarterEndFlag,SourceNote
17834,20241026,45591,GBP,CHF,Spot (Synthetic),1.115851,0.896177,No,No,Synthetic platform reporting rates for CHF normalization
17835,20241027,45592,GBP,CHF,Spot (Synthetic),1.115839,0.896187,No,No,Synthetic platform reporting rates for CHF normalization
17836,20241028,45593,GBP,CHF,Spot (Synthetic),1.115828,0.896195,No,No,Synthetic platform reporting rates for CHF normalization
17837,20241029,45594,GBP,CHF,Spot (Synthetic),1.115816,0.896205,No,No,Synthetic platform reporting rates for CHF normalization
17838,20241030,45595,GBP,CHF,Spot (Synthetic),1.115804,0.896215,No,No,Synthetic platform reporting rates for CHF normalization
17839,20241031,45596,GBP,CHF,Spot (Synthetic),1.115791,0.896225,Yes,No,Synthetic platform reporting rates for CHF normalization
17840,20241101,45597,GBP,CHF,Spot (Synthetic),1.115778,0.896236,No,No,Synthetic platform reporting rates for CHF normalization
17841,20241102,45598,GBP,CHF,Spot (Synthetic),1.115765,0.896246,No,No,Synthetic platform reporting rates for CHF normalization
17842,20241103,45599,GBP,CHF,Spot (Synthetic),1.115752,0.896257,No,No,Synthetic platform reporting rates for CHF normalization
17843,20241104,45600,GBP,CHF,Spot (Synthetic),1.115738,0.896268,No,No,Synthetic platform reporting rates for CHF normalization
17844,20241105,45601,GBP,CHF,Spot (Synthetic),1.115724,0.896279,No,No,Synthetic platform reporting rates for CHF normalization
17845,20241106,45602,GBP,CHF,Spot (Synthetic),1.115711,0.896289,No,No,Synthetic platform reporting rates for CHF normalization
17846,20241107,45603,GBP,CHF,Spot (Synthetic),1.115697,0.896301,No,No,Synthetic platform reporting rates for CHF normalization
17847,20241108,45604,GBP,CHF,Spot (Synthetic),1.115683,0.896312,No,No,Synthetic platform reporting rates for CHF normalization
17848,20241109,45605,GBP,CHF,Spot (Synthetic),1.115669,0.896323,No,No,Synthetic platform reporting rates for CHF normalization
17849,20241110,45606,GBP,CHF,Spot (Synthetic),1.115655,0.896334,No,No,Synthetic platform reporting rates for CHF normalization
17850,20241111,45607,GBP,CHF,Spot (Synthetic),1.11564,0.896346,No,No,Synthetic platform reporting rates for CHF normalization
17851,20241112,45608,GBP,CHF,Spot (Synthetic),1.115626,0.896358,No,No,Synthetic platform reporting rates for CHF normalization
17852,20241113,45609,GBP,CHF,Spot (Synthetic),1.115613,0.896368,No,No,Synthetic platform reporting rates for CHF normalization
17853,20241114,45610,GBP,CHF,Spot (Synthetic),1.115599,0.896379,No,No,Synthetic platform reporting rates for CHF normalization
17854,20241115,45611,GBP,CHF,Spot (Synthetic),1.115585,0.896391,No,No,Synthetic platform reporting rates for CHF normalization
17855,20241116,45612,GBP,CHF,Spot (Synthetic),1.115571,0.896402,No,No,Synthetic platform reporting rates for CHF normalization
17856,20241117,45613,GBP,CHF,Spot (Synthetic),1.115558,0.896412,No,No,Synthetic platform reporting rates for CHF normalization
17857,20241118,45614,GBP,CHF,Spot (Synthetic),1.115545,0.896423,No,No,Synthetic platform reporting rates for CHF normalization
17858,20241119,45615,GBP,CHF,Spot (Synthetic),1.115532,0.896433,No,No,Synthetic platform reporting rates for CHF normalization
17859,20241120,45616,GBP,CHF,Spot (Synthetic),1.115519,0.896444,No,No,Synthetic platform reporting rates for CHF normalization
17860,20241121,45617,GBP,CHF,Spot (Synthetic),1.115507,0.896453,No,No,Synthetic platform reporting rates for CHF normalization
17861,20241122,45618,GBP,CHF,Spot (Synthetic),1.115495,0.896463,No,No,Synthetic platform reporting rates for CHF normalization
17862,20241123,45619,GBP,CHF,Spot (Synthetic),1.115483,0.896473,No,No,Synthetic platform reporting rates for CHF normalization
17863,20241124,45620,GBP,CHF,Spot (Synthetic),1.115472,0.896481,No,No,Synthetic platform reporting rates for CHF normalization
17864,20241125,45621,GBP,CHF,Spot (Synthetic),1.115461,0.89649,No,No,Synthetic platform reporting rates for CHF normalization
17865,20241126,45622,GBP,CHF,Spot (Synthetic),1.11545,0.896499,No,No,Synthetic platform reporting rates for CHF normalization
17866,20241127,45623,GBP,CHF,Spot (Synthetic),1.11544,0.896507,No,No,Synthetic platform reporting rates for CHF normalization
17867,20241128,45624,GBP,CHF,Spot (Synthetic),1.115431,0.896514,No,No,Synthetic platform reporting rates for CHF normalization
17868,20241129,45625,GBP,CHF,Spot (Synthetic),1.115422,0.896522,No,No,Synthetic platform reporting rates for CHF normalization
17869,20241130,45626,GBP,CHF,Spot (Synthetic),1.115413,0.896529,Yes,No,Synthetic platform reporting rates for CHF normalization
17870,20241201,45627,GBP,CHF,Spot (Synthetic),1.115405,0.896535,No,No,Synthetic platform reporting rates for CHF normalization
17871,20241202,45628,GBP,CHF,Spot (Synthetic),1.115398,0.896541,No,No,Synthetic platform reporting rates for CHF normalization
17872,20241203,45629,GBP,CHF,Spot (Synthetic),1.115391,0.896547,No,No,Synthetic platform reporting rates for CHF normalization
17873,20241204,45630,GBP,CHF,Spot (Synthetic),1.115385,0.896551,No,No,Synthetic platform reporting rates for CHF normalization
17874,20241205,45631,GBP,CHF,Spot (Synthetic),1.11538,0.896555,No,No,Synthetic platform reporting rates for CHF normalization
17875,20241206,45632,GBP,CHF,Spot (Synthetic),1.115375,0.896559,No,No,Synthetic platform reporting rates for CHF normalization
17876,20241207,45633,GBP,CHF,Spot (Synthetic),1.115371,0.896563,No,No,Synthetic platform reporting rates for CHF normalization
17877,20241208,45634,GBP,CHF,Spot (Synthetic),1.115368,0.896565,No,No,Synthetic platform reporting rates for CHF normalization
17878,20241209,45635,GBP,CHF,Spot (Synthetic),1.115365,0.896567,No,No,Synthetic platform reporting rates for CHF normalization
17879,20241210,45636,GBP,CHF,Spot (Synthetic),1.115364,0.896568,No,No,Synthetic platform reporting rates for CHF normalization
17880,20241211,45637,GBP,CHF,Spot (Synthetic),1.115363,0.896569,No,No,Synthetic platform reporting rates for CHF normalization
17881,20241212,45638,GBP,CHF,Spot (Synthetic),1.115363,0.896569,No,No,Synthetic platform reporting rates for CHF normalization
17882,20241213,45639,GBP,CHF,Spot (Synthetic),1.115364,0.896568,No,No,Synthetic platform reporting rates for CHF normalization
17883,20241214,45640,GBP,CHF,Spot (Synthetic),1.115366,0.896567,No,No,Synthetic platform reporting rates for CHF normalization
17884,20241215,45641,GBP,CHF,Spot (Synthetic),1.115369,0.896564,No,No,Synthetic platform reporting rates for CHF normalization
17885,20241216,45642,GBP,CHF,Spot (Synthetic),1.115372,0.896562,No,No,Synthetic platform reporting rates for CHF normalization
17886,20241217,45643,GBP,CHF,Spot (Synthetic),1.115377,0.896558,No,No,Synthetic platform reporting rates for CHF normalization
17887,20241218,45644,GBP,CHF,Spot (Synthetic),1.115383,0.896553,No,No,Synthetic platform reporting rates for CHF normalization
17888,20241219,45645,GBP,CHF,Spot (Synthetic),1.115389,0.896548,No,No,Synthetic platform reporting rates for CHF normalization
17889,20241220,45646,GBP,CHF,Spot (Synthetic),1.115397,0.896542,No,No,Synthetic platform reporting rates for CHF normalization
17890,20241221,45647,GBP,CHF,Spot (Synthetic),1.115406,0.896535,No,No,Synthetic platform reporting rates for CHF normalization
17891,20241222,45648,GBP,CHF,Spot (Synthetic),1.115416,0.896526,No,No,Synthetic platform reporting rates for CHF normalization
17892,20241223,45649,GBP,CHF,Spot (Synthetic),1.115427,0.896518,No,No,Synthetic platform reporting rates for CHF normalization
17893,20241224,45650,GBP,CHF,Spot (Synthetic),1.115439,0.896508,No,No,Synthetic platform reporting rates for CHF normalization
17894,20241225,45651,GBP,CHF,Spot (Synthetic),1.115452,0.896498,No,No,Synthetic platform reporting rates for CHF normalization
17895,20241226,45652,GBP,CHF,Spot (Synthetic),1.115466,0.896486,No,No,Synthetic platform reporting rates for CHF normalization
17896,20241227,45653,GBP,CHF,Spot (Synthetic),1.115482,0.896473,No,No,Synthetic platform reporting rates for CHF normalization
17897,20241228,45654,GBP,CHF,Spot (Synthetic),1.115499,0.89646,No,No,Synthetic platform reporting rates for CHF normalization
17898,20241229,45655,GBP,CHF,Spot (Synthetic),1.115517,0.896445,No,No,Synthetic platform reporting rates for CHF normalization
17899,20241230,45656,GBP,CHF,Spot (Synthetic),1.115536,0.89643,No,No,Synthetic platform reporting rates for CHF normalization
17900,20241231,45657,GBP,CHF,Spot (Synthetic),1.115557,0.896413,Yes,Yes,Synthetic platform reporting rates for CHF normalization
17901,20250101,45658,GBP,CHF,Spot (Synthetic),1.115579,0.896396,No,No,Synthetic platform reporting rates for CHF normalization
17902,20250102,45659,GBP,CHF,Spot (Synthetic),1.115575,0.896399,No,No,Synthetic platform reporting rates for CHF normalization
17903,20250103,45660,GBP,CHF,Spot (Synthetic),1.115572,0.896401,No,No,Synthetic platform reporting rates for CHF normalization
17904,20250104,45661,GBP,CHF,Spot (Synthetic),1.115571,0.896402,No,No,Synthetic platform reporting rates for CHF normalization
17905,20250105,45662,GBP,CHF,Spot (Synthetic),1.115571,0.896402,No,No,Synthetic platform reporting rates for CHF normalization
17906,20250106,45663,GBP,CHF,Spot (Synthetic),1.115573,0.8964,No,No,Synthetic platform reporting rates for CHF normalization
17907,20250107,45664,GBP,CHF,Spot (Synthetic),1.115576,0.896398,No,No,Synthetic platform reporting rates for CHF normalization
17908,20250108,45665,GBP,CHF,Spot (Synthetic),1.115581,0.896394,No,No,Synthetic platform reporting rates for CHF normalization
17909,20250109,45666,GBP,CHF,Spot (Synthetic),1.115586,0.89639,No,No,Synthetic platform reporting rates for CHF normalization
17910,20250110,45667,GBP,CHF,Spot (Synthetic),1.115594,0.896383,No,No,Synthetic platform reporting rates for CHF normalization
17911,20250111,45668,GBP,CHF,Spot (Synthetic),1.115602,0.896377,No,No,Synthetic platform reporting rates for CHF normalization
17912,20250112,45669,GBP,CHF,Spot (Synthetic),1.115612,0.896369,No,No,Synthetic platform reporting rates for CHF normalization
17913,20250113,45670,GBP,CHF,Spot (Synthetic),1.115624,0.896359,No,No,Synthetic platform reporting rates for CHF normalization
17914,20250114,45671,GBP,CHF,Spot (Synthetic),1.115637,0.896349,No,No,Synthetic platform reporting rates for CHF normalization
17915,20250115,45672,GBP,CHF,Spot (Synthetic),1.115652,0.896337,No,No,Synthetic platform reporting rates for CHF normalization
17916,20250116,45673,GBP,CHF,Spot (Synthetic),1.115668,0.896324,No,No,Synthetic platform reporting rates for CHF normalization
17917,20250117,45674,GBP,CHF,Spot (Synthetic),1.115686,0.89631,No,No,Synthetic platform reporting rates for CHF normalization
17918,20250118,45675,GBP,CHF,Spot (Synthetic),1.115705,0.896294,No,No,Synthetic platform reporting rates for CHF normalization
17919,20250119,45676,GBP,CHF,Spot (Synthetic),1.115726,0.896277,No,No,Synthetic platform reporting rates for CHF normalization
17920,20250120,45677,GBP,CHF,Spot (Synthetic),1.115748,0.89626,No,No,Synthetic platform reporting rates for CHF normalization
17921,20250121,45678,GBP,CHF,Spot (Synthetic),1.115772,0.89624,No,No,Synthetic platform reporting rates for CHF normalization
17922,20250122,45679,GBP,CHF,Spot (Synthetic),1.115797,0.89622,No,No,Synthetic platform reporting rates for CHF normalization
17923,20250123,45680,GBP,CHF,Spot (Synthetic),1.115824,0.896199,No,No,Synthetic platform reporting rates for CHF normalization
17924,20250124,45681,GBP,CHF,Spot (Synthetic),1.115853,0.896175,No,No,Synthetic platform reporting rates for CHF normalization
17925,20250125,45682,GBP,CHF,Spot (Synthetic),1.115883,0.896151,No,No,Synthetic platform reporting rates for CHF normalization
17926,20250126,45683,GBP,CHF,Spot (Synthetic),1.115915,0.896126,No,No,Synthetic platform reporting rates for CHF normalization
17927,20250127,45684,GBP,CHF,Spot (Synthetic),1.115948,0.896099,No,No,Synthetic platform reporting rates for CHF normalization
17928,20250128,45685,GBP,CHF,Spot (Synthetic),1.115983,0.896071,No,No,Synthetic platform reporting rates for CHF normalization
17929,20250129,45686,GBP,CHF,Spot (Synthetic),1.11602,0.896041,No,No,Synthetic platform reporting rates for CHF normalization
17930,20250130,45687,GBP,CHF,Spot (Synthetic),1.116058,0.896011,No,No,Synthetic platform reporting rates for CHF normalization
17931,20250131,45688,GBP,CHF,Spot (Synthetic),1.116098,0.895979,Yes,No,Synthetic platform reporting rates for CHF normalization
17932,20250201,45689,GBP,CHF,Spot (Synthetic),1.11614,0.895945,No,No,Synthetic platform reporting rates for CHF normalization
17933,20250202,45690,GBP,CHF,Spot (Synthetic),1.116183,0.89591,No,No,Synthetic platform reporting rates for CHF normalization
17934,20250203,45691,GBP,CHF,Spot (Synthetic),1.116228,0.895874,No,No,Synthetic platform reporting rates for CHF normalization
17935,20250204,45692,GBP,CHF,Spot (Synthetic),1.116275,0.895837,No,No,Synthetic platform reporting rates for CHF normalization
17936,20250205,45693,GBP,CHF,Spot (Synthetic),1.116323,0.895798,No,No,Synthetic platform reporting rates for CHF normalization
17937,20250206,45694,GBP,CHF,Spot (Synthetic),1.116373,0.895758,No,No,Synthetic platform reporting rates for CHF normalization
17938,20250207,45695,GBP,CHF,Spot (Synthetic),1.116424,0.895717,No,No,Synthetic platform reporting rates for CHF normalization
17939,20250208,45696,GBP,CHF,Spot (Synthetic),1.116478,0.895674,No,No,Synthetic platform reporting rates for CHF normalization
17940,20250209,45697,GBP,CHF,Spot (Synthetic),1.116532,0.89563,No,No,Synthetic platform reporting rates for CHF normalization
17941,20250210,45698,GBP,CHF,Spot (Synthetic),1.116589,0.895585,No,No,Synthetic platform reporting rates for CHF normalization
17942,20250211,45699,GBP,CHF,Spot (Synthetic),1.116647,0.895538,No,No,Synthetic platform reporting rates for CHF normalization
17943,20250212,45700,GBP,CHF,Spot (Synthetic),1.116707,0.89549,No,No,Synthetic platform reporting rates for CHF normalization
17944,20250213,45701,GBP,CHF,Spot (Synthetic),1.116769,0.89544,No,No,Synthetic platform reporting rates for CHF normalization
17945,20250214,45702,GBP,CHF,Spot (Synthetic),1.116832,0.89539,No,No,Synthetic platform reporting rates for CHF normalization
17946,20250215,45703,GBP,CHF,Spot (Synthetic),1.116897,0.895338,No,No,Synthetic platform reporting rates for CHF normalization
17947,20250216,45704,GBP,CHF,Spot (Synthetic),1.116963,0.895285,No,No,Synthetic platform reporting rates for CHF normalization
17948,20250217,45705,GBP,CHF,Spot (Synthetic),1.117031,0.89523,No,No,Synthetic platform reporting rates for CHF normalization
17949,20250218,45706,GBP,CHF,Spot (Synthetic),1.117101,0.895174,No,No,Synthetic platform reporting rates for CHF normalization
17950,20250219,45707,GBP,CHF,Spot (Synthetic),1.117172,0.895117,No,No,Synthetic platform reporting rates for CHF normalization
17951,20250220,45708,GBP,CHF,Spot (Synthetic),1.117245,0.895059,No,No,Synthetic platform reporting rates for CHF normalization
17952,20250221,45709,GBP,CHF,Spot (Synthetic),1.11732,0.894999,No,No,Synthetic platform reporting rates for CHF normalization
17953,20250222,45710,GBP,CHF,Spot (Synthetic),1.117396,0.894938,No,No,Synthetic platform reporting rates for CHF normalization
17954,20250223,45711,GBP,CHF,Spot (Synthetic),1.117474,0.894875,No,No,Synthetic platform reporting rates for CHF normalization
17955,20250224,45712,GBP,CHF,Spot (Synthetic),1.117554,0.894811,No,No,Synthetic platform reporting rates for CHF normalization
17956,20250225,45713,GBP,CHF,Spot (Synthetic),1.117635,0.894746,No,No,Synthetic platform reporting rates for CHF normalization
17957,20250226,45714,GBP,CHF,Spot (Synthetic),1.117718,0.89468,No,No,Synthetic platform reporting rates for CHF normalization
17958,20250227,45715,GBP,CHF,Spot (Synthetic),1.117802,0.894613,No,No,Synthetic platform reporting rates for CHF normalization
17959,20250228,45716,GBP,CHF,Spot (Synthetic),1.117888,0.894544,Yes,No,Synthetic platform reporting rates for CHF normalization
17960,20250301,45717,GBP,CHF,Spot (Synthetic),1.117976,0.894474,No,No,Synthetic platform reporting rates for CHF normalization
17961,20250302,45718,GBP,CHF,Spot (Synthetic),1.118065,0.894402,No,No,Synthetic platform reporting rates for CHF normalization
17962,20250303,45719,GBP,CHF,Spot (Synthetic),1.118155,0.89433,No,No,Synthetic platform reporting rates for CHF normalization
17963,20250304,45720,GBP,CHF,Spot (Synthetic),1.118247,0.894257,No,No,Synthetic platform reporting rates for CHF normalization
17964,20250305,45721,GBP,CHF,Spot (Synthetic),1.118341,0.894182,No,No,Synthetic platform reporting rates for CHF normalization
17965,20250306,45722,GBP,CHF,Spot (Synthetic),1.118436,0.894106,No,No,Synthetic platform reporting rates for CHF normalization
17966,20250307,45723,GBP,CHF,Spot (Synthetic),1.118533,0.894028,No,No,Synthetic platform reporting rates for CHF normalization
17967,20250308,45724,GBP,CHF,Spot (Synthetic),1.118631,0.89395,No,No,Synthetic platform reporting rates for CHF normalization
17968,20250309,45725,GBP,CHF,Spot (Synthetic),1.118731,0.89387,No,No,Synthetic platform reporting rates for CHF normalization
17969,20250310,45726,GBP,CHF,Spot (Synthetic),1.118832,0.893789,No,No,Synthetic platform reporting rates for CHF normalization
17970,20250311,45727,GBP,CHF,Spot (Synthetic),1.118935,0.893707,No,No,Synthetic platform reporting rates for CHF normalization
17971,20250312,45728,GBP,CHF,Spot (Synthetic),1.119039,0.893624,No,No,Synthetic platform reporting rates for CHF normalization
17972,20250313,45729,GBP,CHF,Spot (Synthetic),1.119144,0.89354,No,No,Synthetic platform reporting rates for CHF normalization
17973,20250314,45730,GBP,CHF,Spot (Synthetic),1.119251,0.893455,No,No,Synthetic platform reporting rates for CHF normalization
17974,20250315,45731,GBP,CHF,Spot (Synthetic),1.11936,0.893368,No,No,Synthetic platform reporting rates for CHF normalization
17975,20250316,45732,GBP,CHF,Spot (Synthetic),1.119469,0.893281,No,No,Synthetic platform reporting rates for CHF normalization
17976,20250317,45733,GBP,CHF,Spot (Synthetic),1.11958,0.893192,No,No,Synthetic platform reporting rates for CHF normalization
17977,20250318,45734,GBP,CHF,Spot (Synthetic),1.119693,0.893102,No,No,Synthetic platform reporting rates for CHF normalization
17978,20250319,45735,GBP,CHF,Spot (Synthetic),1.119807,0.893011,No,No,Synthetic platform reporting rates for CHF normalization
17979,20250320,45736,GBP,CHF,Spot (Synthetic),1.119922,0.892919,No,No,Synthetic platform reporting rates for CHF normalization
17980,20250321,45737,GBP,CHF,Spot (Synthetic),1.120038,0.892827,No,No,Synthetic platform reporting rates for CHF normalization
17981,20250322,45738,GBP,CHF,Spot (Synthetic),1.120156,0.892733,No,No,Synthetic platform reporting rates for CHF normalization
17982,20250323,45739,GBP,CHF,Spot (Synthetic),1.120275,0.892638,No,No,Synthetic platform reporting rates for CHF normalization
17983,20250324,45740,GBP,CHF,Spot (Synthetic),1.120395,0.892542,No,No,Synthetic platform reporting rates for CHF normalization
17984,20250325,45741,GBP,CHF,Spot (Synthetic),1.120516,0.892446,No,No,Synthetic platform reporting rates for CHF normalization
17985,20250326,45742,GBP,CHF,Spot (Synthetic),1.120639,0.892348,No,No,Synthetic platform reporting rates for CHF normalization
17986,20250327,45743,GBP,CHF,Spot (Synthetic),1.120762,0.89225,No,No,Synthetic platform reporting rates for CHF normalization
17987,20250328,45744,GBP,CHF,Spot (Synthetic),1.120887,0.892151,No,No,Synthetic platform reporting rates for CHF normalization
17988,20250329,45745,GBP,CHF,Spot (Synthetic),1.121013,0.89205,No,No,Synthetic platform reporting rates for CHF normalization
17989,20250330,45746,GBP,CHF,Spot (Synthetic),1.121141,0.891948,No,No,Synthetic platform reporting rates for CHF normalization
17990,20250331,45747,GBP,CHF,Spot (Synthetic),1.121269,0.891847,Yes,Yes,Synthetic platform reporting rates for CHF normalization
17991,20250401,45748,GBP,CHF,Spot (Synthetic),1.121398,0.891744,No,No,Synthetic platform reporting rates for CHF normalization
17992,20250402,45749,GBP,CHF,Spot (Synthetic),1.121529,0.89164,No,No,Synthetic platform reporting rates for CHF normalization
17993,20250403,45750,GBP,CHF,Spot (Synthetic),1.12166,0.891536,No,No,Synthetic platform reporting rates for CHF normalization
17994,20250404,45751,GBP,CHF,Spot (Synthetic),1.121793,0.89143,No,No,Synthetic platform reporting rates for CHF normalization
17995,20250405,45752,GBP,CHF,Spot (Synthetic),1.121926,0.891324,No,No,Synthetic platform reporting rates for CHF normalization
17996,20250406,45753,GBP,CHF,Spot (Synthetic),1.122061,0.891217,No,No,Synthetic platform reporting rates for CHF normalization
17997,20250407,45754,GBP,CHF,Spot (Synthetic),1.122196,0.89111,No,No,Synthetic platform reporting rates for CHF normalization
17998,20250408,45755,GBP,CHF,Spot (Synthetic),1.122332,0.891002,No,No,Synthetic platform reporting rates for CHF normalization
17999,20250409,45756,GBP,CHF,Spot (Synthetic),1.12247,0.890892,No,No,Synthetic platform reporting rates for CHF normalization
18000,20250410,45757,GBP,CHF,Spot (Synthetic),1.122608,0.890783,No,No,Synthetic platform reporting rates for CHF normalization
18001,20250411,45758,GBP,CHF,Spot (Synthetic),1.122747,0.890673,No,No,Synthetic platform reporting rates for CHF normalization
18002,20250412,45759,GBP,CHF,Spot (Synthetic),1.122886,0.890562,No,No,Synthetic platform reporting rates for CHF normalization
18003,20250413,45760,GBP,CHF,Spot (Synthetic),1.123027,0.890451,No,No,Synthetic platform reporting rates for CHF normalization
18004,20250414,45761,GBP,CHF,Spot (Synthetic),1.123168,0.890339,No,No,Synthetic platform reporting rates for CHF normalization
18005,20250415,45762,GBP,CHF,Spot (Synthetic),1.12331,0.890226,No,No,Synthetic platform reporting rates for CHF normalization
18006,20250416,45763,GBP,CHF,Spot (Synthetic),1.123453,0.890113,No,No,Synthetic platform reporting rates for CHF normalization
18007,20250417,45764,GBP,CHF,Spot (Synthetic),1.123597,0.889999,No,No,Synthetic platform reporting rates for CHF normalization
18008,20250418,45765,GBP,CHF,Spot (Synthetic),1.123741,0.889885,No,No,Synthetic platform reporting rates for CHF normalization
18009,20250419,45766,GBP,CHF,Spot (Synthetic),1.123886,0.88977,No,No,Synthetic platform reporting rates for CHF normalization
18010,20250420,45767,GBP,CHF,Spot (Synthetic),1.124031,0.889655,No,No,Synthetic platform reporting rates for CHF normalization
18011,20250421,45768,GBP,CHF,Spot (Synthetic),1.124177,0.88954,No,No,Synthetic platform reporting rates for CHF normalization
18012,20250422,45769,GBP,CHF,Spot (Synthetic),1.124324,0.889423,No,No,Synthetic platform reporting rates for CHF normalization
18013,20250423,45770,GBP,CHF,Spot (Synthetic),1.124471,0.889307,No,No,Synthetic platform reporting rates for CHF normalization
18014,20250424,45771,GBP,CHF,Spot (Synthetic),1.124618,0.889191,No,No,Synthetic platform reporting rates for CHF normalization
18015,20250425,45772,GBP,CHF,Spot (Synthetic),1.124766,0.889074,No,No,Synthetic platform reporting rates for CHF normalization
18016,20250426,45773,GBP,CHF,Spot (Synthetic),1.124915,0.888956,No,No,Synthetic platform reporting rates for CHF normalization
18017,20250427,45774,GBP,CHF,Spot (Synthetic),1.125064,0.888838,No,No,Synthetic platform reporting rates for CHF normalization
18018,20250428,45775,GBP,CHF,Spot (Synthetic),1.125213,0.888721,No,No,Synthetic platform reporting rates for CHF normalization
18019,20250429,45776,GBP,CHF,Spot (Synthetic),1.125363,0.888602,No,No,Synthetic platform reporting rates for CHF normalization
18020,20250430,45777,GBP,CHF,Spot (Synthetic),1.125513,0.888484,Yes,No,Synthetic platform reporting rates for CHF normalization
18021,20250501,45778,GBP,CHF,Spot (Synthetic),1.125664,0.888365,No,No,Synthetic platform reporting rates for CHF normalization
18022,20250502,45779,GBP,CHF,Spot (Synthetic),1.125814,0.888246,No,No,Synthetic platform reporting rates for CHF normalization
18023,20250503,45780,GBP,CHF,Spot (Synthetic),1.125965,0.888127,No,No,Synthetic platform reporting rates for CHF normalization
18024,20250504,45781,GBP,CHF,Spot (Synthetic),1.126116,0.888008,No,No,Synthetic platform reporting rates for CHF normalization
18025,20250505,45782,GBP,CHF,Spot (Synthetic),1.126268,0.887888,No,No,Synthetic platform reporting rates for CHF normalization
18026,20250506,45783,GBP,CHF,Spot (Synthetic),1.126419,0.887769,No,No,Synthetic platform reporting rates for CHF normalization
18027,20250507,45784,GBP,CHF,Spot (Synthetic),1.126571,0.887649,No,No,Synthetic platform reporting rates for CHF normalization
18028,20250508,45785,GBP,CHF,Spot (Synthetic),1.126723,0.88753,No,No,Synthetic platform reporting rates for CHF normalization
18029,20250509,45786,GBP,CHF,Spot (Synthetic),1.126875,0.88741,No,No,Synthetic platform reporting rates for CHF normalization
18030,20250510,45787,GBP,CHF,Spot (Synthetic),1.127026,0.887291,No,No,Synthetic platform reporting rates for CHF normalization
18031,20250511,45788,GBP,CHF,Spot (Synthetic),1.127178,0.887171,No,No,Synthetic platform reporting rates for CHF normalization
18032,20250512,45789,GBP,CHF,Spot (Synthetic),1.12733,0.887052,No,No,Synthetic platform reporting rates for CHF normalization
18033,20250513,45790,GBP,CHF,Spot (Synthetic),1.127482,0.886932,No,No,Synthetic platform reporting rates for CHF normalization
18034,20250514,45791,GBP,CHF,Spot (Synthetic),1.127634,0.886813,No,No,Synthetic platform reporting rates for CHF normalization
18035,20250515,45792,GBP,CHF,Spot (Synthetic),1.127786,0.886693,No,No,Synthetic platform reporting rates for CHF normalization
18036,20250516,45793,GBP,CHF,Spot (Synthetic),1.127938,0.886574,No,No,Synthetic platform reporting rates for CHF normalization
18037,20250517,45794,GBP,CHF,Spot (Synthetic),1.128089,0.886455,No,No,Synthetic platform reporting rates for CHF normalization
18038,20250518,45795,GBP,CHF,Spot (Synthetic),1.12824,0.886336,No,No,Synthetic platform reporting rates for CHF normalization
18039,20250519,45796,GBP,CHF,Spot (Synthetic),1.128392,0.886217,No,No,Synthetic platform reporting rates for CHF normalization
18040,20250520,45797,GBP,CHF,Spot (Synthetic),1.128542,0.886099,No,No,Synthetic platform reporting rates for CHF normalization
18041,20250521,45798,GBP,CHF,Spot (Synthetic),1.128693,0.885981,No,No,Synthetic platform reporting rates for CHF normalization
18042,20250522,45799,GBP,CHF,Spot (Synthetic),1.128844,0.885862,No,No,Synthetic platform reporting rates for CHF normalization
18043,20250523,45800,GBP,CHF,Spot (Synthetic),1.128994,0.885744,No,No,Synthetic platform reporting rates for CHF normalization
18044,20250524,45801,GBP,CHF,Spot (Synthetic),1.129143,0.885627,No,No,Synthetic platform reporting rates for CHF normalization
18045,20250525,45802,GBP,CHF,Spot (Synthetic),1.129293,0.88551,No,No,Synthetic platform reporting rates for CHF normalization
18046,20250526,45803,GBP,CHF,Spot (Synthetic),1.129442,0.885393,No,No,Synthetic platform reporting rates for CHF normalization
18047,20250527,45804,GBP,CHF,Spot (Synthetic),1.12959,0.885277,No,No,Synthetic platform reporting rates for CHF normalization
18048,20250528,45805,GBP,CHF,Spot (Synthetic),1.129738,0.885161,No,No,Synthetic platform reporting rates for CHF normalization
18049,20250529,45806,GBP,CHF,Spot (Synthetic),1.129886,0.885045,No,No,Synthetic platform reporting rates for CHF normalization
18050,20250530,45807,GBP,CHF,Spot (Synthetic),1.130033,0.88493,No,No,Synthetic platform reporting rates for CHF normalization
18051,20250531,45808,GBP,CHF,Spot (Synthetic),1.130179,0.884816,Yes,No,Synthetic platform reporting rates for CHF normalization
18052,20250601,45809,GBP,CHF,Spot (Synthetic),1.130325,0.884701,No,No,Synthetic platform reporting rates for CHF normalization
18053,20250602,45810,GBP,CHF,Spot (Synthetic),1.130471,0.884587,No,No,Synthetic platform reporting rates for CHF normalization
18054,20250603,45811,GBP,CHF,Spot (Synthetic),1.130615,0.884474,No,No,Synthetic platform reporting rates for CHF normalization
18055,20250604,45812,GBP,CHF,Spot (Synthetic),1.130759,0.884362,No,No,Synthetic platform reporting rates for CHF normalization
18056,20250605,45813,GBP,CHF,Spot (Synthetic),1.130903,0.884249,No,No,Synthetic platform reporting rates for CHF normalization
18057,20250606,45814,GBP,CHF,Spot (Synthetic),1.131046,0.884137,No,No,Synthetic platform reporting rates for CHF normalization
