DateKey,Date,DayNumber,DayName,DayOfWeekISO,WeekOfYear,Month,MonthName,MonthShort,Quarter,QuarterNum,Year,YearQuarter,YearMonth,MonthStartFlag,MonthEndFlag,QuarterStartFlag,QuarterEndFlag,YearStartFlag,YearEndFlag,IsWeekendFlag
20230316,45001,16,Thursday,4,11,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230317,45002,17,Friday,5,11,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230318,45003,18,Saturday,6,11,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,Yes
20230319,45004,19,Sunday,7,11,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,Yes
20230320,45005,20,Monday,1,12,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230321,45006,21,Tuesday,2,12,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230322,45007,22,Wednesday,3,12,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230323,45008,23,Thursday,4,12,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230324,45009,24,Friday,5,12,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230325,45010,25,Saturday,6,12,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,Yes
20230326,45011,26,Sunday,7,12,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,Yes
20230327,45012,27,Monday,1,13,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230328,45013,28,Tuesday,2,13,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230329,45014,29,Wednesday,3,13,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230330,45015,30,Thursday,4,13,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,No,No,No,No,No,No
20230331,45016,31,Friday,5,13,3,March,Mar,Q1,1,2023,2023 Q1,2023-03,No,Yes,No,Yes,No,No,No
20230401,45017,1,Saturday,6,13,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,Yes,No,Yes,No,No,No,Yes
20230402,45018,2,Sunday,7,13,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,Yes
20230403,45019,3,Monday,1,14,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230404,45020,4,Tuesday,2,14,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230405,45021,5,Wednesday,3,14,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230406,45022,6,Thursday,4,14,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230407,45023,7,Friday,5,14,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230408,45024,8,Saturday,6,14,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,Yes
20230409,45025,9,Sunday,7,14,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,Yes
20230410,45026,10,Monday,1,15,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230411,45027,11,Tuesday,2,15,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230412,45028,12,Wednesday,3,15,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230413,45029,13,Thursday,4,15,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230414,45030,14,Friday,5,15,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230415,45031,15,Saturday,6,15,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,Yes
20230416,45032,16,Sunday,7,15,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,Yes
20230417,45033,17,Monday,1,16,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230418,45034,18,Tuesday,2,16,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230419,45035,19,Wednesday,3,16,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230420,45036,20,Thursday,4,16,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230421,45037,21,Friday,5,16,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230422,45038,22,Saturday,6,16,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,Yes
20230423,45039,23,Sunday,7,16,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,Yes
20230424,45040,24,Monday,1,17,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230425,45041,25,Tuesday,2,17,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230426,45042,26,Wednesday,3,17,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230427,45043,27,Thursday,4,17,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230428,45044,28,Friday,5,17,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,No
20230429,45045,29,Saturday,6,17,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,No,No,No,No,No,Yes
20230430,45046,30,Sunday,7,17,4,April,Apr,Q2,2,2023,2023 Q2,2023-04,No,Yes,No,No,No,No,Yes
20230501,45047,1,Monday,1,18,5,May,May,Q2,2,2023,2023 Q2,2023-05,Yes,No,No,No,No,No,No
20230502,45048,2,Tuesday,2,18,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230503,45049,3,Wednesday,3,18,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230504,45050,4,Thursday,4,18,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230505,45051,5,Friday,5,18,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230506,45052,6,Saturday,6,18,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,Yes
20230507,45053,7,Sunday,7,18,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,Yes
20230508,45054,8,Monday,1,19,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230509,45055,9,Tuesday,2,19,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230510,45056,10,Wednesday,3,19,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230511,45057,11,Thursday,4,19,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230512,45058,12,Friday,5,19,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230513,45059,13,Saturday,6,19,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,Yes
20230514,45060,14,Sunday,7,19,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,Yes
20230515,45061,15,Monday,1,20,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230516,45062,16,Tuesday,2,20,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230517,45063,17,Wednesday,3,20,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230518,45064,18,Thursday,4,20,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230519,45065,19,Friday,5,20,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230520,45066,20,Saturday,6,20,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,Yes
20230521,45067,21,Sunday,7,20,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,Yes
20230522,45068,22,Monday,1,21,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230523,45069,23,Tuesday,2,21,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230524,45070,24,Wednesday,3,21,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230525,45071,25,Thursday,4,21,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230526,45072,26,Friday,5,21,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230527,45073,27,Saturday,6,21,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,Yes
20230528,45074,28,Sunday,7,21,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,Yes
20230529,45075,29,Monday,1,22,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230530,45076,30,Tuesday,2,22,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,No,No,No,No,No,No
20230531,45077,31,Wednesday,3,22,5,May,May,Q2,2,2023,2023 Q2,2023-05,No,Yes,No,No,No,No,No
20230601,45078,1,Thursday,4,22,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,Yes,No,No,No,No,No,No
20230602,45079,2,Friday,5,22,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230603,45080,3,Saturday,6,22,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,Yes
20230604,45081,4,Sunday,7,22,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,Yes
20230605,45082,5,Monday,1,23,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230606,45083,6,Tuesday,2,23,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230607,45084,7,Wednesday,3,23,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230608,45085,8,Thursday,4,23,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230609,45086,9,Friday,5,23,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230610,45087,10,Saturday,6,23,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,Yes
20230611,45088,11,Sunday,7,23,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,Yes
20230612,45089,12,Monday,1,24,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230613,45090,13,Tuesday,2,24,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230614,45091,14,Wednesday,3,24,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230615,45092,15,Thursday,4,24,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230616,45093,16,Friday,5,24,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230617,45094,17,Saturday,6,24,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,Yes
20230618,45095,18,Sunday,7,24,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,Yes
20230619,45096,19,Monday,1,25,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230620,45097,20,Tuesday,2,25,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230621,45098,21,Wednesday,3,25,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230622,45099,22,Thursday,4,25,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230623,45100,23,Friday,5,25,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230624,45101,24,Saturday,6,25,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,Yes
20230625,45102,25,Sunday,7,25,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,Yes
20230626,45103,26,Monday,1,26,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230627,45104,27,Tuesday,2,26,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230628,45105,28,Wednesday,3,26,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230629,45106,29,Thursday,4,26,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,No,No,No,No,No,No
20230630,45107,30,Friday,5,26,6,June,Jun,Q2,2,2023,2023 Q2,2023-06,No,Yes,No,Yes,No,No,No
20230701,45108,1,Saturday,6,26,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,Yes,No,Yes,No,No,No,Yes
20230702,45109,2,Sunday,7,26,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230703,45110,3,Monday,1,27,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230704,45111,4,Tuesday,2,27,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230705,45112,5,Wednesday,3,27,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230706,45113,6,Thursday,4,27,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230707,45114,7,Friday,5,27,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230708,45115,8,Saturday,6,27,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230709,45116,9,Sunday,7,27,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230710,45117,10,Monday,1,28,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230711,45118,11,Tuesday,2,28,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230712,45119,12,Wednesday,3,28,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230713,45120,13,Thursday,4,28,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230714,45121,14,Friday,5,28,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230715,45122,15,Saturday,6,28,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230716,45123,16,Sunday,7,28,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230717,45124,17,Monday,1,29,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230718,45125,18,Tuesday,2,29,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230719,45126,19,Wednesday,3,29,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230720,45127,20,Thursday,4,29,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230721,45128,21,Friday,5,29,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230722,45129,22,Saturday,6,29,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230723,45130,23,Sunday,7,29,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230724,45131,24,Monday,1,30,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230725,45132,25,Tuesday,2,30,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230726,45133,26,Wednesday,3,30,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230727,45134,27,Thursday,4,30,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230728,45135,28,Friday,5,30,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,No
20230729,45136,29,Saturday,6,30,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230730,45137,30,Sunday,7,30,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,No,No,No,No,No,Yes
20230731,45138,31,Monday,1,31,7,July,Jul,Q3,3,2023,2023 Q3,2023-07,No,Yes,No,No,No,No,No
20230801,45139,1,Tuesday,2,31,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,Yes,No,No,No,No,No,No
20230802,45140,2,Wednesday,3,31,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230803,45141,3,Thursday,4,31,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230804,45142,4,Friday,5,31,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230805,45143,5,Saturday,6,31,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,Yes
20230806,45144,6,Sunday,7,31,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,Yes
20230807,45145,7,Monday,1,32,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230808,45146,8,Tuesday,2,32,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230809,45147,9,Wednesday,3,32,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230810,45148,10,Thursday,4,32,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230811,45149,11,Friday,5,32,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230812,45150,12,Saturday,6,32,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,Yes
20230813,45151,13,Sunday,7,32,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,Yes
20230814,45152,14,Monday,1,33,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230815,45153,15,Tuesday,2,33,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230816,45154,16,Wednesday,3,33,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230817,45155,17,Thursday,4,33,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230818,45156,18,Friday,5,33,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230819,45157,19,Saturday,6,33,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,Yes
20230820,45158,20,Sunday,7,33,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,Yes
20230821,45159,21,Monday,1,34,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230822,45160,22,Tuesday,2,34,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230823,45161,23,Wednesday,3,34,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230824,45162,24,Thursday,4,34,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230825,45163,25,Friday,5,34,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230826,45164,26,Saturday,6,34,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,Yes
20230827,45165,27,Sunday,7,34,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,Yes
20230828,45166,28,Monday,1,35,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230829,45167,29,Tuesday,2,35,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230830,45168,30,Wednesday,3,35,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,No,No,No,No,No,No
20230831,45169,31,Thursday,4,35,8,August,Aug,Q3,3,2023,2023 Q3,2023-08,No,Yes,No,No,No,No,No
20230901,45170,1,Friday,5,35,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,Yes,No,No,No,No,No,No
20230902,45171,2,Saturday,6,35,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,Yes
20230903,45172,3,Sunday,7,35,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,Yes
20230904,45173,4,Monday,1,36,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230905,45174,5,Tuesday,2,36,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230906,45175,6,Wednesday,3,36,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230907,45176,7,Thursday,4,36,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230908,45177,8,Friday,5,36,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230909,45178,9,Saturday,6,36,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,Yes
20230910,45179,10,Sunday,7,36,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,Yes
20230911,45180,11,Monday,1,37,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230912,45181,12,Tuesday,2,37,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230913,45182,13,Wednesday,3,37,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230914,45183,14,Thursday,4,37,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230915,45184,15,Friday,5,37,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230916,45185,16,Saturday,6,37,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,Yes
20230917,45186,17,Sunday,7,37,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,Yes
20230918,45187,18,Monday,1,38,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230919,45188,19,Tuesday,2,38,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230920,45189,20,Wednesday,3,38,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230921,45190,21,Thursday,4,38,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230922,45191,22,Friday,5,38,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230923,45192,23,Saturday,6,38,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,Yes
20230924,45193,24,Sunday,7,38,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,Yes
20230925,45194,25,Monday,1,39,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230926,45195,26,Tuesday,2,39,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230927,45196,27,Wednesday,3,39,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230928,45197,28,Thursday,4,39,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230929,45198,29,Friday,5,39,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,No,No,No,No,No,No
20230930,45199,30,Saturday,6,39,9,September,Sep,Q3,3,2023,2023 Q3,2023-09,No,Yes,No,Yes,No,No,Yes
20231001,45200,1,Sunday,7,39,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,Yes,No,Yes,No,No,No,Yes
20231002,45201,2,Monday,1,40,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231003,45202,3,Tuesday,2,40,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231004,45203,4,Wednesday,3,40,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231005,45204,5,Thursday,4,40,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231006,45205,6,Friday,5,40,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231007,45206,7,Saturday,6,40,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,Yes
20231008,45207,8,Sunday,7,40,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,Yes
20231009,45208,9,Monday,1,41,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231010,45209,10,Tuesday,2,41,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231011,45210,11,Wednesday,3,41,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231012,45211,12,Thursday,4,41,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231013,45212,13,Friday,5,41,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231014,45213,14,Saturday,6,41,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,Yes
20231015,45214,15,Sunday,7,41,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,Yes
20231016,45215,16,Monday,1,42,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231017,45216,17,Tuesday,2,42,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231018,45217,18,Wednesday,3,42,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231019,45218,19,Thursday,4,42,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231020,45219,20,Friday,5,42,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231021,45220,21,Saturday,6,42,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,Yes
20231022,45221,22,Sunday,7,42,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,Yes
20231023,45222,23,Monday,1,43,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231024,45223,24,Tuesday,2,43,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231025,45224,25,Wednesday,3,43,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
20231026,45225,26,Thursday,4,43,10,October,Oct,Q4,4,2023,2023 Q4,2023-10,No,No,No,No,No,No,No
