AssetSnapshotID,AssetID,AssetCode,FundID,FundCode,ValuationDate,ValuationDateKey,QuarterEnd,AssetStatus,CumulativeInvested,CumulativeInvestedCHF,CumulativeProceeds,CumulativeProceedsCHF,FairValue,FairValueCHF,Currency,FXRateToCHF,GrossMOIC
568,21,DDL1-DTLN,4,DDL1,45838,20250630,2025 Q2,Partially Realized,87146000,91849786,84597000,80142600,27764000,25851033,EUR,0.931099,1.289
569,21,DDL1-DTLN,4,DDL1,45930,20250930,2025 Q3,Partially Realized,87146000,91849786,84597000,80142600,27764000,25823102,EUR,0.930093,1.289
570,21,DDL1-DTLN,4,DDL1,46022,20251231,2025 Q4,Partially Realized,87146000,91849786,84597000,80142600,27764000,25931493,EUR,0.933997,1.289
571,22,DDL1-EGLN,4,DDL1,44561,20211231,2021 Q4,Active,67107000,70095476,0,0,79722000,83272260,EUR,1.044533,1.188
572,22,DDL1-EGLN,4,DDL1,44651,20220331,2022 Q1,Partially Realized,86034000,89601699,891000,918267,102209000,105336902,EUR,1.030603,1.198
573,22,DDL1-EGLN,4,DDL1,44742,20220630,2022 Q2,Partially Realized,86034000,89601699,1782000,1819152,103093000,104236714,EUR,1.011094,1.219
574,22,DDL1-EGLN,4,DDL1,44834,20220930,2022 Q3,Partially Realized,86034000,89601699,2673000,2710196,103462000,103467070,EUR,1.000049,1.234
575,22,DDL1-EGLN,4,DDL1,44926,20221231,2022 Q4,Partially Realized,86034000,89601699,3564000,3596160,103831000,103244147,EUR,0.994348,1.248
576,22,DDL1-EGLN,4,DDL1,45016,20230331,2023 Q1,Partially Realized,86034000,89601699,4455000,4471935,104200000,102419430,EUR,0.982912,1.263
577,22,DDL1-EGLN,4,DDL1,45107,20230630,2023 Q2,Partially Realized,86034000,89601699,5346000,5332832,104568000,101035066,EUR,0.966214,1.278
578,22,DDL1-EGLN,4,DDL1,45199,20230930,2023 Q3,Partially Realized,86034000,89601699,6237000,6186067,104936000,100488288,EUR,0.957615,1.292
579,22,DDL1-EGLN,4,DDL1,45291,20231231,2023 Q4,Partially Realized,86034000,89601699,7128000,7036216,105306000,100477825,EUR,0.954151,1.307
580,22,DDL1-EGLN,4,DDL1,45382,20240331,2024 Q1,Partially Realized,86034000,89601699,8019000,7882710,94651000,89923088,EUR,0.950049,1.193
581,22,DDL1-EGLN,4,DDL1,45473,20240630,2024 Q2,Partially Realized,86034000,89601699,8910000,8721192,83996000,79045024,EUR,0.941057,1.08
582,22,DDL1-EGLN,4,DDL1,45565,20240930,2024 Q3,Partially Realized,86034000,89601699,9801000,9558804,73343000,68948361,EUR,0.940081,0.966
583,22,DDL1-EGLN,4,DDL1,45657,20241231,2024 Q4,Partially Realized,86034000,89601699,10692000,10399968,62688000,59181672,EUR,0.944067,0.853
584,22,DDL1-EGLN,4,DDL1,45747,20250331,2025 Q1,Partially Realized,86034000,89601699,11583000,11237541,52033000,48912945,EUR,0.940037,0.739
585,22,DDL1-EGLN,4,DDL1,45838,20250630,2025 Q2,Partially Realized,86034000,89601699,43839000,41271070,41378000,38527014,EUR,0.931099,0.991
586,22,DDL1-EGLN,4,DDL1,45930,20250930,2025 Q3,Partially Realized,86034000,89601699,76095000,71272150,30725000,28577107,EUR,0.930093,1.242
587,22,DDL1-EGLN,4,DDL1,46022,20251231,2025 Q4,Partially Realized,86034000,89601699,76095000,71272150,30725000,28697058,EUR,0.933997,1.242
588,23,DDL1-FMLN,4,DDL1,44742,20220630,2022 Q2,Active,56641000,57269375,0,0,67290000,68036515,EUR,1.011094,1.188
589,23,DDL1-FMLN,4,DDL1,44834,20220930,2022 Q3,Partially Realized,72617000,73246158,812000,812040,86269000,86273227,EUR,1.000049,1.199
590,23,DDL1-FMLN,4,DDL1,44926,20221231,2022 Q4,Partially Realized,72617000,73246158,1624000,1619451,87067000,86574897,EUR,0.994348,1.221
591,23,DDL1-FMLN,4,DDL1,45016,20230331,2023 Q1,Partially Realized,72617000,73246158,2436000,2417576,87431000,85936979,EUR,0.982912,1.238
592,23,DDL1-FMLN,4,DDL1,45107,20230630,2023 Q2,Partially Realized,72617000,73246158,3248000,3202142,87794000,84827792,EUR,0.966214,1.254
593,23,DDL1-FMLN,4,DDL1,45199,20230930,2023 Q3,Partially Realized,72617000,73246158,4060000,3979725,88157000,84420466,EUR,0.957615,1.27
594,23,DDL1-FMLN,4,DDL1,45291,20231231,2023 Q4,Partially Realized,72617000,73246158,4872000,4754496,88520000,84461447,EUR,0.954151,1.286
595,23,DDL1-FMLN,4,DDL1,45382,20240331,2024 Q1,Partially Realized,72617000,73246158,5684000,5525936,88883000,84443205,EUR,0.950049,1.302
596,23,DDL1-FMLN,4,DDL1,45473,20240630,2024 Q2,Partially Realized,72617000,73246158,6496000,6290074,81961000,77129973,EUR,0.941057,1.218
597,23,DDL1-FMLN,4,DDL1,45565,20240930,2024 Q3,Partially Realized,72617000,73246158,7308000,7053420,75040000,70543678,EUR,0.940081,1.134
598,23,DDL1-FMLN,4,DDL1,45657,20241231,2024 Q4,Partially Realized,72617000,73246158,27576000,26187770,68117000,64307012,EUR,0.944067,1.318
599,23,DDL1-FMLN,4,DDL1,45747,20250331,2025 Q1,Partially Realized,72617000,73246158,28388000,26951080,61195000,57525564,EUR,0.940037,1.234
600,23,DDL1-FMLN,4,DDL1,45838,20250630,2025 Q2,Partially Realized,72617000,73246158,29200000,27707132,54272000,50532605,EUR,0.931099,1.149
601,23,DDL1-FMLN,4,DDL1,45930,20250930,2025 Q3,Partially Realized,72617000,73246158,30012000,28462368,47351000,44040834,EUR,0.930093,1.065
602,23,DDL1-FMLN,4,DDL1,46022,20251231,2025 Q4,Partially Realized,72617000,73246158,54603000,51430288,40429000,37760565,EUR,0.933997,1.309
603,24,DDL1-GSLN,4,DDL1,44926,20221231,2022 Q4,Active,40787000,40556472,0,0,48455000,48181132,EUR,0.994348,1.188
604,24,DDL1-GSLN,4,DDL1,45016,20230331,2023 Q1,Partially Realized,52291000,51863892,645000,633978,62122000,61060459,EUR,0.982912,1.2
605,24,DDL1-GSLN,4,DDL1,45107,20230630,2023 Q2,Partially Realized,52291000,51863892,1290000,1257186,62696000,60577753,EUR,0.966214,1.224
606,24,DDL1-GSLN,4,DDL1,45199,20230930,2023 Q3,Partially Realized,52291000,51863892,1935000,1874848,62958000,60289525,EUR,0.957615,1.241
607,24,DDL1-GSLN,4,DDL1,45291,20231231,2023 Q4,Partially Realized,52291000,51863892,2580000,2490275,63220000,60321426,EUR,0.954151,1.258
608,24,DDL1-GSLN,4,DDL1,45382,20240331,2024 Q1,Partially Realized,52291000,51863892,3225000,3103057,63481000,60310061,EUR,0.950049,1.276
609,24,DDL1-GSLN,4,DDL1,45473,20240630,2024 Q2,Partially Realized,52291000,51863892,3870000,3710039,63743000,59985796,EUR,0.941057,1.293
610,24,DDL1-GSLN,4,DDL1,45565,20240930,2024 Q3,Partially Realized,52291000,51863892,4515000,4316391,64004000,60168944,EUR,0.940081,1.31
611,24,DDL1-GSLN,4,DDL1,45657,20241231,2024 Q4,Partially Realized,52291000,51863892,13713000,12999919,59272000,55956739,EUR,0.944067,1.396
612,24,DDL1-GSLN,4,DDL1,45747,20250331,2025 Q1,Partially Realized,52291000,51863892,14358000,13606243,54538000,51267738,EUR,0.940037,1.318
613,24,DDL1-GSLN,4,DDL1,45838,20250630,2025 Q2,Partially Realized,52291000,51863892,15003000,14206802,49805000,46373386,EUR,0.931099,1.239
614,24,DDL1-GSLN,4,DDL1,45930,20250930,2025 Q3,Partially Realized,52291000,51863892,15648000,14806712,45072000,41921152,EUR,0.930093,1.161
615,24,DDL1-GSLN,4,DDL1,46022,20251231,2025 Q4,Partially Realized,52291000,51863892,26746000,25172211,40338000,37675571,EUR,0.933997,1.283
616,25,DDL1-HPLN,4,DDL1,45107,20230630,2023 Q2,Active,31429000,30367140,0,0,37338000,36076498,EUR,0.966214,1.188
617,25,DDL1-HPLN,4,DDL1,45199,20230930,2023 Q3,Partially Realized,40294000,38856397,584000,559247,47869000,45840072,EUR,0.957615,1.202
618,25,DDL1-HPLN,4,DDL1,45291,20231231,2023 Q4,Partially Realized,40294000,38856397,1168000,1116471,48312000,46096943,EUR,0.954151,1.228
619,25,DDL1-HPLN,4,DDL1,45382,20240331,2024 Q1,Partially Realized,40294000,38856397,1752000,1671300,48514000,46090677,EUR,0.950049,1.247
620,25,DDL1-HPLN,4,DDL1,45473,20240630,2024 Q2,Partially Realized,40294000,38856397,2336000,2220877,48715000,45843592,EUR,0.941057,1.267
621,25,DDL1-HPLN,4,DDL1,45565,20240930,2024 Q3,Partially Realized,40294000,38856397,2920000,2769884,48917000,45985942,EUR,0.940081,1.286
622,25,DDL1-HPLN,4,DDL1,45657,20241231,2024 Q4,Partially Realized,40294000,38856397,8321000,7868790,49118000,46370683,EUR,0.944067,1.425
623,25,DDL1-HPLN,4,DDL1,45747,20250331,2025 Q1,Partially Realized,40294000,38856397,8905000,8417772,49320000,46362625,EUR,0.940037,1.445
624,25,DDL1-HPLN,4,DDL1,45838,20250630,2025 Q2,Partially Realized,40294000,38856397,9489000,8961534,45113000,42004669,EUR,0.931099,1.355
625,25,DDL1-HPLN,4,DDL1,45930,20250930,2025 Q3,Partially Realized,40294000,38856397,10073000,9504708,40907000,38047314,EUR,0.930093,1.265
626,25,DDL1-HPLN,4,DDL1,46022,20251231,2025 Q4,Partially Realized,40294000,38856397,16544000,15548603,36700000,34277690,EUR,0.933997,1.321
627,26,ER1-RLP,5,ER1,43190,20180331,2018 Q1,Active,43811000,50641266,0,0,42059000,48616124,EUR,1.155903,0.96
628,26,ER1-RLP,5,ER1,43281,20180630,2018 Q2,Active,62066000,71460528,0,0,59584000,67953705,EUR,1.140469,0.96
629,26,ER1-RLP,5,ER1,43373,20180930,2018 Q3,Active,73019000,83886805,0,0,70098000,79526812,EUR,1.134509,0.96
630,26,ER1-RLP,5,ER1,43465,20181231,2018 Q4,Active,73019000,83886805,0,0,74688000,84758706,EUR,1.134837,1.023
631,26,ER1-RLP,5,ER1,43555,20190331,2019 Q1,Active,73019000,83886805,0,0,77818000,87418718,EUR,1.123374,1.066
632,26,ER1-RLP,5,ER1,43646,20190630,2019 Q2,Partially Realized,73019000,83886805,384000,424582,80948000,89502747,EUR,1.105682,1.114
633,26,ER1-RLP,5,ER1,43738,20190930,2019 Q3,Partially Realized,73019000,83886805,773000,851377,84078000,92247018,EUR,1.09716,1.162
634,26,ER1-RLP,5,ER1,43830,20191231,2019 Q4,Partially Realized,73019000,83886805,1166000,1281593,87208000,95466249,EUR,1.094696,1.21
635,26,ER1-RLP,5,ER1,43921,20200331,2020 Q1,Partially Realized,73019000,83886805,1564000,1715612,90338000,98513499,EUR,1.090499,1.259
636,26,ER1-RLP,5,ER1,44012,20200630,2020 Q2,Partially Realized,73019000,83886805,1966000,2149979,93468000,100993576,EUR,1.080515,1.307
637,26,ER1-RLP,5,ER1,44104,20200930,2020 Q3,Partially Realized,73019000,83886805,2373000,2589391,96597000,104289599,EUR,1.079636,1.355
638,26,ER1-RLP,5,ER1,44196,20201231,2020 Q4,Partially Realized,73019000,83886805,2784000,3035170,99727000,108165998,EUR,1.084621,1.404
639,26,ER1-RLP,5,ER1,44286,20210331,2021 Q1,Partially Realized,73019000,83886805,3200000,3481603,102857000,110381710,EUR,1.073157,1.452
640,26,ER1-RLP,5,ER1,44377,20210630,2021 Q2,Partially Realized,73019000,83886805,3620000,3925055,105987000,111905102,EUR,1.055838,1.501
641,26,ER1-RLP,5,ER1,44469,20210930,2021 Q3,Partially Realized,73019000,83886805,4045000,4370189,96352000,100916580,EUR,1.047374,1.375
642,26,ER1-RLP,5,ER1,44561,20211231,2021 Q4,Partially Realized,73019000,83886805,4474000,4818294,86717000,90578768,EUR,1.044533,1.249
643,26,ER1-RLP,5,ER1,44651,20220331,2022 Q1,Partially Realized,73019000,83886805,4908000,5265576,77081000,79439910,EUR,1.030603,1.123
644,26,ER1-RLP,5,ER1,44742,20220630,2022 Q2,Partially Realized,73019000,83886805,5346000,5708435,67446000,68194246,EUR,1.011094,0.997
645,26,ER1-RLP,5,ER1,44834,20220930,2022 Q3,Partially Realized,73019000,83886805,5789000,6151457,57811000,57813833,EUR,1.000049,0.871
646,26,ER1-RLP,5,ER1,44926,20221231,2022 Q4,Partially Realized,73019000,83886805,6236000,6595931,48176000,47903709,EUR,0.994348,0.745
647,26,ER1-RLP,5,ER1,45016,20230331,2023 Q1,Partially Realized,73019000,83886805,27031000,27035586,38541000,37882411,EUR,0.982912,0.898
648,26,ER1-RLP,5,ER1,45107,20230630,2023 Q2,Partially Realized,73019000,83886805,27487000,27476180,28906000,27929382,EUR,0.966214,0.772
649,26,ER1-RLP,5,ER1,45199,20230930,2023 Q3,Partially Realized,73019000,83886805,27948000,27917641,19270000,18453241,EUR,0.957615,0.647
650,26,ER1-RLP,5,ER1,45291,20231231,2023 Q4,Partially Realized,73019000,83886805,28413000,28361321,9635000,9193245,EUR,0.954151,0.521
651,26,ER1-RLP,5,ER1,45382,20240331,2024 Q1,Realized,73019000,83886805,110255000,106115231,0,0,EUR,0.950049,1.51
652,26,ER1-RLP,5,ER1,45473,20240630,2024 Q2,Realized,73019000,83886805,110255000,106115231,0,0,EUR,0.941057,1.51
653,26,ER1-RLP,5,ER1,45565,20240930,2024 Q3,Realized,73019000,83886805,110255000,106115231,0,0,EUR,0.940081,1.51
654,26,ER1-RLP,5,ER1,45657,20241231,2024 Q4,Realized,73019000,83886805,110255000,106115231,0,0,EUR,0.944067,1.51
655,26,ER1-RLP,5,ER1,45747,20250331,2025 Q1,Realized,73019000,83886805,110255000,106115231,0,0,EUR,0.940037,1.51
656,26,ER1-RLP,5,ER1,45838,20250630,2025 Q2,Realized,73019000,83886805,110255000,106115231,0,0,EUR,0.931099,1.51
657,26,ER1-RLP,5,ER1,45930,20250930,2025 Q3,Realized,73019000,83886805,110255000,106115231,0,0,EUR,0.930093,1.51
658,26,ER1-RLP,5,ER1,46022,20251231,2025 Q4,Realized,73019000,83886805,110255000,106115231,0,0,EUR,0.933997,1.51
659,27,ER1-LLP,5,ER1,43373,20180930,2018 Q3,Active,60152000,68242985,0,0,57746000,65513357,EUR,1.134509,0.96
660,27,ER1-LLP,5,ER1,43465,20181231,2018 Q4,Active,85216000,96686540,0,0,81807000,92837610,EUR,1.134837,0.96
661,27,ER1-LLP,5,ER1,43555,20190331,2019 Q1,Active,100254000,113579838,0,0,96244000,108118007,EUR,1.123374,0.96
662,27,ER1-LLP,5,ER1,43646,20190630,2019 Q2,Active,100254000,113579838,0,0,101532000,112262105,EUR,1.105682,1.013
663,27,ER1-LLP,5,ER1,43738,20190930,2019 Q3,Active,100254000,113579838,0,0,104816000,114999923,EUR,1.09716,1.046
664,27,ER1-LLP,5,ER1,43830,20191231,2019 Q4,Partially Realized,100254000,113579838,550000,602083,108099000,118335543,EUR,1.094696,1.084
665,27,ER1-LLP,5,ER1,43921,20200331,2020 Q1,Partially Realized,100254000,113579838,1105000,1207310,111382000,121461960,EUR,1.090499,1.122
666,27,ER1-LLP,5,ER1,44012,20200630,2020 Q2,Partially Realized,100254000,113579838,1666000,1813479,114666000,123898333,EUR,1.080515,1.16
667,27,ER1-LLP,5,ER1,44104,20200930,2020 Q3,Partially Realized,100254000,113579838,2233000,2425633,117949000,127341987,EUR,1.079636,1.199
668,27,ER1-LLP,5,ER1,44196,20201231,2020 Q4,Partially Realized,100254000,113579838,2806000,3047121,121232000,131490773,EUR,1.084621,1.237
669,27,ER1-LLP,5,ER1,44286,20210331,2021 Q1,Partially Realized,100254000,113579838,3385000,3668479,124516000,133625217,EUR,1.073157,1.276
670,27,ER1-LLP,5,ER1,44377,20210630,2021 Q2,Partially Realized,100254000,113579838,3969000,4285088,127799000,134935041,EUR,1.055838,1.314
671,27,ER1-LLP,5,ER1,44469,20210930,2021 Q3,Partially Realized,100254000,113579838,4559000,4903039,131082000,137291879,EUR,1.047374,1.353
672,27,ER1-LLP,5,ER1,44561,20211231,2021 Q4,Partially Realized,100254000,113579838,5155000,5525581,134366000,140349721,EUR,1.044533,1.392
673,27,ER1-LLP,5,ER1,44651,20220331,2022 Q1,Partially Realized,100254000,113579838,5757000,6146004,137649000,141861472,EUR,1.030603,1.43
674,27,ER1-LLP,5,ER1,44742,20220630,2022 Q2,Partially Realized,100254000,113579838,6365000,6760749,128906000,130336083,EUR,1.011094,1.349
675,27,ER1-LLP,5,ER1,44834,20220930,2022 Q3,Partially Realized,100254000,113579838,6979000,7374779,120163000,120168888,EUR,1.000049,1.268
676,27,ER1-LLP,5,ER1,44926,20221231,2022 Q4,Partially Realized,100254000,113579838,7598000,7990280,111420000,110790254,EUR,0.994348,1.187
677,27,ER1-LLP,5,ER1,45016,20230331,2023 Q1,Partially Realized,100254000,113579838,8223000,8604600,102677000,100922455,EUR,0.982912,1.106
678,27,ER1-LLP,5,ER1,45107,20230630,2023 Q2,Partially Realized,100254000,113579838,8854000,9214281,93934000,90760346,EUR,0.966214,1.025
679,27,ER1-LLP,5,ER1,45199,20230930,2023 Q3,Partially Realized,100254000,113579838,9491000,9824282,85191000,81580179,EUR,0.957615,0.944
680,27,ER1-LLP,5,ER1,45291,20231231,2023 Q4,Partially Realized,100254000,113579838,10134000,10437801,76448000,72942936,EUR,0.954151,0.864
681,27,ER1-LLP,5,ER1,45382,20240331,2024 Q1,Partially Realized,100254000,113579838,30422000,29712395,67705000,64323068,EUR,0.950049,0.979
682,27,ER1-LLP,5,ER1,45473,20240630,2024 Q2,Partially Realized,100254000,113579838,31076000,30327846,58962000,55486603,EUR,0.941057,0.898
683,27,ER1-LLP,5,ER1,45565,20240930,2024 Q3,Partially Realized,100254000,113579838,31736000,30948299,50219000,47209928,EUR,0.940081,0.817
684,27,ER1-LLP,5,ER1,45657,20241231,2024 Q4,Partially Realized,100254000,113579838,32402000,31577048,41476000,39156123,EUR,0.944067,0.737
685,27,ER1-LLP,5,ER1,45747,20250331,2025 Q1,Partially Realized,100254000,113579838,111633000,106057120,32733000,30770231,EUR,0.940037,1.44
686,27,ER1-LLP,5,ER1,45838,20250630,2025 Q2,Partially Realized,100254000,113579838,111633000,106057120,32733000,30477664,EUR,0.931099,1.44
687,27,ER1-LLP,5,ER1,45930,20250930,2025 Q3,Partially Realized,100254000,113579838,111633000,106057120,32733000,30444734,EUR,0.930093,1.44
688,27,ER1-LLP,5,ER1,46022,20251231,2025 Q4,Partially Realized,100254000,113579838,111633000,106057120,32733000,30572524,EUR,0.933997,1.44
689,28,ER1-MUL,5,ER1,43555,20190331,2019 Q1,Active,77780000,87376030,0,0,74669000,83881213,EUR,1.123374,0.96
690,28,ER1-MUL,5,ER1,43646,20190630,2019 Q2,Active,110188000,123208972,0,0,105781000,116960148,EUR,1.105682,0.96
691,28,ER1-MUL,5,ER1,43738,20190930,2019 Q3,Active,129633000,144543248,0,0,124449000,136540465,EUR,1.09716,0.96
692,28,ER1-MUL,5,ER1,43830,20191231,2019 Q4,Active,129633000,144543248,0,0,132297000,144824997,EUR,1.094696,1.021
693,28,ER1-MUL,5,ER1,43921,20200331,2020 Q1,Active,129633000,144543248,0,0,137552000,150000318,EUR,1.090499,1.061
694,28,ER1-MUL,5,ER1,44012,20200630,2020 Q2,Partially Realized,129633000,144543248,644000,695852,142808000,154306186,EUR,1.080515,1.107
695,28,ER1-MUL,5,ER1,44104,20200930,2020 Q3,Partially Realized,129633000,144543248,1295000,1398695,148064000,159855225,EUR,1.079636,1.152
696,28,ER1-MUL,5,ER1,44196,20201231,2020 Q4,Partially Realized,129633000,144543248,1952000,2111291,153319000,166293007,EUR,1.084621,1.198
697,28,ER1-MUL,5,ER1,44286,20210331,2021 Q1,Partially Realized,129633000,144543248,2616000,2823867,158575000,170175871,EUR,1.073157,1.243
698,28,ER1-MUL,5,ER1,44377,20210630,2021 Q2,Partially Realized,129633000,144543248,3286000,3531278,163830000,172977940,EUR,1.055838,1.289
699,28,ER1-MUL,5,ER1,44469,20210930,2021 Q3,Partially Realized,129633000,144543248,3963000,4240350,169086000,177096280,EUR,1.047374,1.335
700,28,ER1-MUL,5,ER1,44561,20211231,2021 Q4,Partially Realized,129633000,144543248,4646000,4953766,174341000,182104928,EUR,1.044533,1.381
701,28,ER1-MUL,5,ER1,44651,20220331,2022 Q1,Partially Realized,129633000,144543248,5336000,5664882,179597000,185093207,EUR,1.030603,1.427
702,28,ER1-MUL,5,ER1,44742,20220630,2022 Q2,Partially Realized,129633000,144543248,6032000,6368603,184852000,186902748,EUR,1.011094,1.472
703,28,ER1-MUL,5,ER1,44834,20220930,2022 Q3,Partially Realized,129633000,144543248,6735000,7071637,190108000,190117315,EUR,1.000049,1.518
704,28,ER1-MUL,5,ER1,44926,20221231,2022 Q4,Partially Realized,129633000,144543248,7444000,7776630,183879000,182839716,EUR,0.994348,1.476
705,28,ER1-MUL,5,ER1,45016,20230331,2023 Q1,Partially Realized,129633000,144543248,8160000,8480395,177649000,174613334,EUR,0.982912,1.433
706,28,ER1-MUL,5,ER1,45107,20230630,2023 Q2,Partially Realized,129633000,144543248,8882000,9178002,171420000,165628404,EUR,0.966214,1.391
707,28,ER1-MUL,5,ER1,45199,20230930,2023 Q3,Partially Realized,129633000,144543248,9611000,9876103,165190000,158188422,EUR,0.957615,1.348
708,28,ER1-MUL,5,ER1,45291,20231231,2023 Q4,Partially Realized,129633000,144543248,10346000,10577404,158961000,151672797,EUR,0.954151,1.306
709,28,ER1-MUL,5,ER1,45382,20240331,2024 Q1,Partially Realized,129633000,144543248,11088000,11282340,152732000,145102884,EUR,0.950049,1.264
710,28,ER1-MUL,5,ER1,45473,20240630,2024 Q2,Partially Realized,129633000,144543248,33662000,32525761,146502000,137866733,EUR,0.941057,1.39
711,28,ER1-MUL,5,ER1,45565,20240930,2024 Q3,Partially Realized,129633000,144543248,34417000,33235522,140273000,131867982,EUR,0.940081,1.348
712,28,ER1-MUL,5,ER1,45657,20241231,2024 Q4,Partially Realized,129633000,144543248,35178000,33953957,134043000,126545573,EUR,0.944067,1.305
713,28,ER1-MUL,5,ER1,45747,20250331,2025 Q1,Partially Realized,129633000,144543248,35946000,34675905,127814000,120149889,EUR,0.940037,1.263
714,28,ER1-MUL,5,ER1,45838,20250630,2025 Q2,Partially Realized,129633000,144543248,36720000,35396576,121585000,113207672,EUR,0.931099,1.221
715,28,ER1-MUL,5,ER1,45930,20250930,2025 Q3,Partially Realized,129633000,144543248,37501000,36122979,115355000,107290878,EUR,0.930093,1.179
716,28,ER1-MUL,5,ER1,46022,20251231,2025 Q4,Partially Realized,129633000,144543248,89214000,84422766,109126000,101923357,EUR,0.933997,1.53
717,29,ER1-BFO,5,ER1,43738,20190930,2019 Q3,Active,100421000,110177904,0,0,96404000,105770613,EUR,1.09716,0.96
718,29,ER1-BFO,5,ER1,43830,20191231,2019 Q4,Active,142263000,155982174,0,0,136572000,149504822,EUR,1.094696,0.96
719,29,ER1-BFO,5,ER1,43921,20200331,2020 Q1,Active,167368000,183359151,0,0,160673000,175213746,EUR,1.090499,0.96
720,29,ER1-BFO,5,ER1,44012,20200630,2020 Q2,Active,167368000,183359151,0,0,170974000,184739972,EUR,1.080515,1.022
721,29,ER1-BFO,5,ER1,44104,20200930,2020 Q3,Active,167368000,183359151,0,0,177927000,192096395,EUR,1.079636,1.063
722,29,ER1-BFO,5,ER1,44196,20201231,2020 Q4,Partially Realized,167368000,183359151,1047000,1135598,184881000,200525815,EUR,1.084621,1.111
723,29,ER1-BFO,5,ER1,44286,20210331,2021 Q1,Partially Realized,167368000,183359151,2106000,2272071,191834000,205868000,EUR,1.073157,1.159
724,29,ER1-BFO,5,ER1,44377,20210630,2021 Q2,Partially Realized,167368000,183359151,3177000,3402873,198788000,209887924,EUR,1.055838,1.207
725,29,ER1-BFO,5,ER1,44469,20210930,2021 Q3,Partially Realized,167368000,183359151,4259000,4536132,205741000,215487774,EUR,1.047374,1.255
726,29,ER1-BFO,5,ER1,44561,20211231,2021 Q4,Partially Realized,167368000,183359151,5353000,5678851,212694000,222165902,EUR,1.044533,1.303
727,29,ER1-BFO,5,ER1,44651,20220331,2022 Q1,Partially Realized,167368000,183359151,6458000,6817667,219648000,226369888,EUR,1.030603,1.351
728,29,ER1-BFO,5,ER1,44742,20220630,2022 Q2,Partially Realized,167368000,183359151,7575000,7947059,226601000,229114911,EUR,1.011094,1.399
729,29,ER1-BFO,5,ER1,44834,20220930,2022 Q3,Partially Realized,167368000,183359151,8704000,9076114,233555000,233566444,EUR,1.000049,1.447
730,29,ER1-BFO,5,ER1,44926,20221231,2022 Q4,Partially Realized,167368000,183359151,9844000,10209671,240508000,239148649,EUR,0.994348,1.496
731,29,ER1-BFO,5,ER1,45016,20230331,2023 Q1,Partially Realized,167368000,183359151,10996000,11341986,234734000,230722865,EUR,0.982912,1.468
732,29,ER1-BFO,5,ER1,45107,20230630,2023 Q2,Partially Realized,167368000,183359151,12160000,12466659,228960000,221224357,EUR,0.966214,1.441
733,29,ER1-BFO,5,ER1,45199,20230930,2023 Q3,Partially Realized,167368000,183359151,13335000,13591857,223185000,213725304,EUR,0.957615,1.413
734,29,ER1-BFO,5,ER1,45291,20231231,2023 Q4,Partially Realized,167368000,183359151,14522000,14724434,217411000,207442923,EUR,0.954151,1.386
735,29,ER1-BFO,5,ER1,45382,20240331,2024 Q1,Partially Realized,167368000,183359151,15721000,15863543,211637000,201065520,EUR,0.950049,1.358
736,29,ER1-BFO,5,ER1,45473,20240630,2024 Q2,Partially Realized,167368000,183359151,34053000,33115000,205863000,193728817,EUR,0.941057,1.433
737,29,ER1-BFO,5,ER1,45565,20240930,2024 Q3,Partially Realized,167368000,183359151,35275000,34263779,200089000,188099867,EUR,0.940081,1.406
738,29,ER1-BFO,5,ER1,45657,20241231,2024 Q4,Partially Realized,167368000,183359151,36508000,35427814,194314000,183445435,EUR,0.944067,1.379
739,29,ER1-BFO,5,ER1,45747,20250331,2025 Q1,Partially Realized,167368000,183359151,37753000,36598160,188540000,177234576,EUR,0.940037,1.352
740,29,ER1-BFO,5,ER1,45838,20250630,2025 Q2,Partially Realized,167368000,183359151,39010000,37768551,182766000,170173240,EUR,0.931099,1.325
741,29,ER1-BFO,5,ER1,45930,20250930,2025 Q3,Partially Realized,167368000,183359151,40278000,38947909,176992000,164619020,EUR,0.930093,1.298
742,29,ER1-BFO,5,ER1,46022,20251231,2025 Q4,Partially Realized,167368000,183359151,81509000,77457539,171217000,159916164,EUR,0.933997,1.51
743,30,ER1-DLM,5,ER1,44012,20200630,2020 Q2,Active,76827000,83012726,0,0,73754000,79692303,EUR,1.080515,0.96
744,30,ER1-DLM,5,ER1,44104,20200930,2020 Q3,Active,108838000,117572954,0,0,104485000,112805767,EUR,1.079636,0.96
745,30,ER1-DLM,5,ER1,44196,20201231,2020 Q4,Active,128045000,138405270,0,0,122923000,133324867,EUR,1.084621,0.96
746,30,ER1-DLM,5,ER1,44286,20210331,2021 Q1,Active,128045000,138405270,0,0,129793000,139288267,EUR,1.073157,1.014
747,30,ER1-DLM,5,ER1,44377,20210630,2021 Q2,Active,128045000,138405270,0,0,134102000,141589987,EUR,1.055838,1.047
748,30,ER1-DLM,5,ER1,44469,20210930,2021 Q3,Partially Realized,128045000,138405270,903000,945779,138411000,144968083,EUR,1.047374,1.088
749,30,ER1-DLM,5,ER1,44561,20211231,2021 Q4,Partially Realized,128045000,138405270,1818000,1901527,142720000,149075750,EUR,1.044533,1.129
750,30,ER1-DLM,5,ER1,44651,20220331,2022 Q1,Partially Realized,128045000,138405270,2744000,2855865,147029000,151528528,EUR,1.030603,1.17
751,30,ER1-DLM,5,ER1,44742,20220630,2022 Q2,Partially Realized,128045000,138405270,3682000,3804271,151338000,153016944,EUR,1.011094,1.211
