CashflowID,CashflowRef,FundID,FundCode,AssetID,AssetCode,Date,DateKey,NoticeDate,NoticeDateKey,DueDate,DueDateKey,Type,CashflowCategory,Amount,Currency,FXRateToCHF,AmountCHF,Quarter,Status,BatchID
426,CF-GI1-20200930-0255,3,GI1,13,GI1-ASP,44104,20200930,44089,20200915,44104,20200930,DIST,Yield Distribution,823000,USD,0.91224,750774,2020 Q3,Settled,GI1-2020Q3
427,CF-GI1-20200930-0282,3,GI1,14,GI1-HFN,44104,20200930,44089,20200915,44104,20200930,DIST,Yield Distribution,644000,USD,0.91224,587483,2020 Q3,Settled,GI1-2020Q3
428,CF-GI1-20201231-0332,3,GI1,16,GI1-MEC,44196,20201231,44181,20201216,44196,20201231,CALL,Follow-on Investment,-15305000,USD,0.894233,-13686236,2020 Q4,Settled,GI1-2020Q4
429,CF-GI1-20201231-0352,3,GI1,17,GI1-CDH,44196,20201231,44181,20201216,44196,20201231,CALL,Follow-on Investment,-55599000,USD,0.894233,-49718461,2020 Q4,Settled,GI1-2020Q4
430,CF-GI1-20201231-EXP,3,GI1,,,44196,20201231,44181,20201216,44196,20201231,CALL,Fund Expense,-405000,USD,0.894233,-362164,2020 Q4,Settled,GI1-2020Q4
431,CF-GI1-20201231-FEE,3,GI1,,,44196,20201231,44181,20201216,44196,20201231,CALL,Management Fee,-3375000,USD,0.894233,-3018036,2020 Q4,Settled,GI1-2020Q4
432,CF-GI1-20201231-0256,3,GI1,13,GI1-ASP,44196,20201231,44181,20201216,44196,20201231,DIST,Yield Distribution,831000,USD,0.894233,743108,2020 Q4,Settled,GI1-2020Q4
433,CF-GI1-20201231-0283,3,GI1,14,GI1-HFN,44196,20201231,44181,20201216,44196,20201231,DIST,Yield Distribution,650000,USD,0.894233,581251,2020 Q4,Settled,GI1-2020Q4
434,CF-GI1-20201231-0308,3,GI1,15,GI1-NSS,44196,20201231,44181,20201216,44196,20201231,DIST,Yield Distribution,490000,USD,0.894233,438174,2020 Q4,Settled,GI1-2020Q4
435,CF-GI1-20210331-0353,3,GI1,17,GI1-CDH,44286,20210331,44271,20210316,44286,20210331,CALL,Follow-on Investment,-30888000,USD,0.895466,-27659154,2021 Q1,Settled,GI1-2021Q1
436,CF-GI1-20210331-EXP,3,GI1,,,44286,20210331,44271,20210316,44286,20210331,CALL,Fund Expense,-405000,USD,0.895466,-362664,2021 Q1,Settled,GI1-2021Q1
437,CF-GI1-20210331-FEE,3,GI1,,,44286,20210331,44271,20210316,44286,20210331,CALL,Management Fee,-3375000,USD,0.895466,-3022198,2021 Q1,Settled,GI1-2021Q1
438,CF-GI1-20210331-0257,3,GI1,13,GI1-ASP,44286,20210331,44271,20210316,44286,20210331,DIST,Yield Distribution,838000,USD,0.895466,750401,2021 Q1,Settled,GI1-2021Q1
439,CF-GI1-20210331-0284,3,GI1,14,GI1-HFN,44286,20210331,44271,20210316,44286,20210331,DIST,Yield Distribution,657000,USD,0.895466,588321,2021 Q1,Settled,GI1-2021Q1
440,CF-GI1-20210331-0309,3,GI1,15,GI1-NSS,44286,20210331,44271,20210316,44286,20210331,DIST,Yield Distribution,495000,USD,0.895466,443256,2021 Q1,Settled,GI1-2021Q1
441,CF-GI1-20210630-0354,3,GI1,17,GI1-CDH,44377,20210630,44362,20210615,44377,20210630,CALL,Follow-on Investment,-20592000,USD,0.900665,-18546494,2021 Q2,Settled,GI1-2021Q2
442,CF-GI1-20210630-EXP,3,GI1,,,44377,20210630,44362,20210615,44377,20210630,CALL,Fund Expense,-405000,USD,0.900665,-364769,2021 Q2,Settled,GI1-2021Q2
443,CF-GI1-20210630-FEE,3,GI1,,,44377,20210630,44362,20210615,44377,20210630,CALL,Management Fee,-3375000,USD,0.900665,-3039744,2021 Q2,Settled,GI1-2021Q2
444,CF-GI1-20210630-0258,3,GI1,13,GI1-ASP,44377,20210630,44362,20210615,44377,20210630,DIST,Yield Distribution,845000,USD,0.900665,761062,2021 Q2,Settled,GI1-2021Q2
445,CF-GI1-20210630-0285,3,GI1,14,GI1-HFN,44377,20210630,44362,20210615,44377,20210630,DIST,Yield Distribution,663000,USD,0.900665,597141,2021 Q2,Settled,GI1-2021Q2
446,CF-GI1-20210630-0310,3,GI1,15,GI1-NSS,44377,20210630,44362,20210615,44377,20210630,DIST,Yield Distribution,501000,USD,0.900665,451233,2021 Q2,Settled,GI1-2021Q2
447,CF-GI1-20210930-EXP,3,GI1,,,44469,20210930,44454,20210915,44469,20210930,CALL,Fund Expense,-405000,USD,0.914272,-370280,2021 Q3,Settled,GI1-2021Q3
448,CF-GI1-20210930-FEE,3,GI1,,,44469,20210930,44454,20210915,44469,20210930,CALL,Management Fee,-3375000,USD,0.914272,-3085668,2021 Q3,Settled,GI1-2021Q3
449,CF-GI1-20210930-0259,3,GI1,13,GI1-ASP,44469,20210930,44454,20210915,44469,20210930,DIST,Yield Distribution,852000,USD,0.914272,778960,2021 Q3,Settled,GI1-2021Q3
450,CF-GI1-20210930-0286,3,GI1,14,GI1-HFN,44469,20210930,44454,20210915,44469,20210930,DIST,Yield Distribution,670000,USD,0.914272,612562,2021 Q3,Settled,GI1-2021Q3
451,CF-GI1-20210930-0311,3,GI1,15,GI1-NSS,44469,20210930,44454,20210915,44469,20210930,DIST,Yield Distribution,506000,USD,0.914272,462622,2021 Q3,Settled,GI1-2021Q3
452,CF-GI1-20210930-0333,3,GI1,16,GI1-MEC,44469,20210930,44454,20210915,44469,20210930,DIST,Yield Distribution,1087000,USD,0.914272,993814,2021 Q3,Settled,GI1-2021Q3
453,CF-GI1-20211231-EXP,3,GI1,,,44561,20211231,44546,20211216,44561,20211231,CALL,Fund Expense,-405000,USD,0.924067,-374247,2021 Q4,Settled,GI1-2021Q4
454,CF-GI1-20211231-FEE,3,GI1,,,44561,20211231,44546,20211216,44561,20211231,CALL,Management Fee,-3375000,USD,0.924067,-3118726,2021 Q4,Settled,GI1-2021Q4
455,CF-GI1-20211231-0260,3,GI1,13,GI1-ASP,44561,20211231,44546,20211216,44561,20211231,DIST,Yield Distribution,859000,USD,0.924067,793774,2021 Q4,Settled,GI1-2021Q4
456,CF-GI1-20211231-0287,3,GI1,14,GI1-HFN,44561,20211231,44546,20211216,44561,20211231,DIST,Yield Distribution,676000,USD,0.924067,624669,2021 Q4,Settled,GI1-2021Q4
457,CF-GI1-20211231-0312,3,GI1,15,GI1-NSS,44561,20211231,44546,20211216,44561,20211231,DIST,Yield Distribution,512000,USD,0.924067,473122,2021 Q4,Settled,GI1-2021Q4
458,CF-GI1-20211231-0334,3,GI1,16,GI1-MEC,44561,20211231,44546,20211216,44561,20211231,DIST,Yield Distribution,1101000,USD,0.924067,1017398,2021 Q4,Settled,GI1-2021Q4
459,CF-GI1-20220331-EXP,3,GI1,,,44651,20220331,44636,20220316,44651,20220331,CALL,Fund Expense,-405000,USD,0.920537,-372817,2022 Q1,Settled,GI1-2022Q1
460,CF-GI1-20220331-FEE,3,GI1,,,44651,20220331,44636,20220316,44651,20220331,CALL,Management Fee,-3375000,USD,0.920537,-3106812,2022 Q1,Settled,GI1-2022Q1
461,CF-GI1-20220331-0261,3,GI1,13,GI1-ASP,44651,20220331,44636,20220316,44651,20220331,DIST,Yield Distribution,866000,USD,0.920537,797185,2022 Q1,Settled,GI1-2022Q1
462,CF-GI1-20220331-0288,3,GI1,14,GI1-HFN,44651,20220331,44636,20220316,44651,20220331,DIST,Yield Distribution,682000,USD,0.920537,627806,2022 Q1,Settled,GI1-2022Q1
463,CF-GI1-20220331-0313,3,GI1,15,GI1-NSS,44651,20220331,44636,20220316,44651,20220331,DIST,Yield Distribution,517000,USD,0.920537,475918,2022 Q1,Settled,GI1-2022Q1
464,CF-GI1-20220331-0335,3,GI1,16,GI1-MEC,44651,20220331,44636,20220316,44651,20220331,DIST,Yield Distribution,1115000,USD,0.920537,1026399,2022 Q1,Settled,GI1-2022Q1
465,CF-GI1-20220331-0355,3,GI1,17,GI1-CDH,44651,20220331,44636,20220316,44651,20220331,DIST,Yield Distribution,1158000,USD,0.920537,1065982,2022 Q1,Settled,GI1-2022Q1
466,CF-GI1-20220630-EXP,3,GI1,,,44742,20220630,44727,20220615,44742,20220630,CALL,Fund Expense,-405000,USD,0.92071,-372888,2022 Q2,Settled,GI1-2022Q2
467,CF-GI1-20220630-FEE,3,GI1,,,44742,20220630,44727,20220615,44742,20220630,CALL,Management Fee,-3375000,USD,0.92071,-3107396,2022 Q2,Settled,GI1-2022Q2
468,CF-GI1-20220630-0262,3,GI1,13,GI1-ASP,44742,20220630,44727,20220615,44742,20220630,DIST,Yield Distribution,873000,USD,0.92071,803780,2022 Q2,Settled,GI1-2022Q2
469,CF-GI1-20220630-0289,3,GI1,14,GI1-HFN,44742,20220630,44727,20220615,44742,20220630,DIST,Yield Distribution,689000,USD,0.92071,634369,2022 Q2,Settled,GI1-2022Q2
470,CF-GI1-20220630-0314,3,GI1,15,GI1-NSS,44742,20220630,44727,20220615,44742,20220630,DIST,Yield Distribution,523000,USD,0.92071,481531,2022 Q2,Settled,GI1-2022Q2
471,CF-GI1-20220630-0336,3,GI1,16,GI1-MEC,44742,20220630,44727,20220615,44742,20220630,DIST,Yield Distribution,1129000,USD,0.92071,1039482,2022 Q2,Settled,GI1-2022Q2
472,CF-GI1-20220630-0356,3,GI1,17,GI1-CDH,44742,20220630,44727,20220615,44742,20220630,DIST,Yield Distribution,1175000,USD,0.92071,1081834,2022 Q2,Settled,GI1-2022Q2
473,CF-GI1-20220930-EXP,3,GI1,,,44834,20220930,44819,20220915,44834,20220930,CALL,Fund Expense,-405000,USD,0.9294,-376407,2022 Q3,Settled,GI1-2022Q3
474,CF-GI1-20220930-FEE,3,GI1,,,44834,20220930,44819,20220915,44834,20220930,CALL,Management Fee,-3375000,USD,0.9294,-3136725,2022 Q3,Settled,GI1-2022Q3
475,CF-GI1-20220930-0263,3,GI1,13,GI1-ASP,44834,20220930,44819,20220915,44834,20220930,DIST,Yield Distribution,880000,USD,0.9294,817872,2022 Q3,Settled,GI1-2022Q3
476,CF-GI1-20220930-0290,3,GI1,14,GI1-HFN,44834,20220930,44819,20220915,44834,20220930,DIST,Yield Distribution,695000,USD,0.9294,645933,2022 Q3,Settled,GI1-2022Q3
477,CF-GI1-20220930-0315,3,GI1,15,GI1-NSS,44834,20220930,44819,20220915,44834,20220930,DIST,Yield Distribution,528000,USD,0.9294,490723,2022 Q3,Settled,GI1-2022Q3
478,CF-GI1-20220930-0337,3,GI1,16,GI1-MEC,44834,20220930,44819,20220915,44834,20220930,DIST,Yield Distribution,1143000,USD,0.9294,1062304,2022 Q3,Settled,GI1-2022Q3
479,CF-GI1-20220930-0357,3,GI1,17,GI1-CDH,44834,20220930,44819,20220915,44834,20220930,DIST,Yield Distribution,1193000,USD,0.9294,1108774,2022 Q3,Settled,GI1-2022Q3
480,CF-GI1-20221231-EXP,3,GI1,,,44926,20221231,44911,20221216,44926,20221231,CALL,Fund Expense,-405000,USD,0.934167,-378338,2022 Q4,Settled,GI1-2022Q4
481,CF-GI1-20221231-FEE,3,GI1,,,44926,20221231,44911,20221216,44926,20221231,CALL,Management Fee,-3375000,USD,0.934167,-3152814,2022 Q4,Settled,GI1-2022Q4
482,CF-GI1-20221231-0264,3,GI1,13,GI1-ASP,44926,20221231,44911,20221216,44926,20221231,DIST,Yield Distribution,887000,USD,0.934167,828606,2022 Q4,Settled,GI1-2022Q4
483,CF-GI1-20221231-0291,3,GI1,14,GI1-HFN,44926,20221231,44911,20221216,44926,20221231,DIST,Yield Distribution,702000,USD,0.934167,655785,2022 Q4,Settled,GI1-2022Q4
484,CF-GI1-20221231-0316,3,GI1,15,GI1-NSS,44926,20221231,44911,20221216,44926,20221231,DIST,Yield Distribution,533000,USD,0.934167,497911,2022 Q4,Settled,GI1-2022Q4
485,CF-GI1-20221231-0338,3,GI1,16,GI1-MEC,44926,20221231,44911,20221216,44926,20221231,DIST,Yield Distribution,1158000,USD,0.934167,1081765,2022 Q4,Settled,GI1-2022Q4
486,CF-GI1-20221231-0358,3,GI1,17,GI1-CDH,44926,20221231,44911,20221216,44926,20221231,DIST,Yield Distribution,1210000,USD,0.934167,1130342,2022 Q4,Settled,GI1-2022Q4
487,CF-GI1-20230331-EXP,3,GI1,,,45016,20230331,45001,20230316,45016,20230331,CALL,Fund Expense,-405000,USD,0.91105,-368975,2023 Q1,Settled,GI1-2023Q1
488,CF-GI1-20230331-FEE,3,GI1,,,45016,20230331,45001,20230316,45016,20230331,CALL,Management Fee,-1665000,USD,0.91105,-1516898,2023 Q1,Settled,GI1-2023Q1
489,CF-GI1-20230331-0265,3,GI1,13,GI1-ASP,45016,20230331,45001,20230316,45016,20230331,DIST,Yield Distribution,894000,USD,0.91105,814479,2023 Q1,Settled,GI1-2023Q1
490,CF-GI1-20230331-0292,3,GI1,14,GI1-HFN,45016,20230331,45001,20230316,45016,20230331,DIST,Yield Distribution,708000,USD,0.91105,645023,2023 Q1,Settled,GI1-2023Q1
491,CF-GI1-20230331-0317,3,GI1,15,GI1-NSS,45016,20230331,45001,20230316,45016,20230331,DIST,Yield Distribution,539000,USD,0.91105,491056,2023 Q1,Settled,GI1-2023Q1
492,CF-GI1-20230331-0339,3,GI1,16,GI1-MEC,45016,20230331,45001,20230316,45016,20230331,DIST,Yield Distribution,1172000,USD,0.91105,1067751,2023 Q1,Settled,GI1-2023Q1
493,CF-GI1-20230331-0359,3,GI1,17,GI1-CDH,45016,20230331,45001,20230316,45016,20230331,DIST,Yield Distribution,1227000,USD,0.91105,1117858,2023 Q1,Settled,GI1-2023Q1
494,CF-GI1-20230630-EXP,3,GI1,,,45107,20230630,45092,20230615,45107,20230630,CALL,Fund Expense,-405000,USD,0.891392,-361014,2023 Q2,Settled,GI1-2023Q2
495,CF-GI1-20230630-FEE,3,GI1,,,45107,20230630,45092,20230615,45107,20230630,CALL,Management Fee,-1575000,USD,0.891392,-1403942,2023 Q2,Settled,GI1-2023Q2
496,CF-GI1-20230630-0266,3,GI1,13,GI1-ASP,45107,20230630,45092,20230615,45107,20230630,DIST,Yield Distribution,901000,USD,0.891392,803144,2023 Q2,Settled,GI1-2023Q2
497,CF-GI1-20230630-0293,3,GI1,14,GI1-HFN,45107,20230630,45092,20230615,45107,20230630,DIST,Yield Distribution,715000,USD,0.891392,637345,2023 Q2,Settled,GI1-2023Q2
498,CF-GI1-20230630-0318,3,GI1,15,GI1-NSS,45107,20230630,45092,20230615,45107,20230630,DIST,Yield Distribution,544000,USD,0.891392,484917,2023 Q2,Settled,GI1-2023Q2
499,CF-GI1-20230630-0340,3,GI1,16,GI1-MEC,45107,20230630,45092,20230615,45107,20230630,DIST,Yield Distribution,1186000,USD,0.891392,1057191,2023 Q2,Settled,GI1-2023Q2
500,CF-GI1-20230630-0360,3,GI1,17,GI1-CDH,45107,20230630,45092,20230615,45107,20230630,DIST,Yield Distribution,1244000,USD,0.891392,1108892,2023 Q2,Settled,GI1-2023Q2
501,CF-GI1-20230930-EXP,3,GI1,,,45199,20230930,45184,20230915,45199,20230930,CALL,Fund Expense,-405000,USD,0.879679,-356270,2023 Q3,Settled,GI1-2023Q3
502,CF-GI1-20230930-FEE,3,GI1,,,45199,20230930,45184,20230915,45199,20230930,CALL,Management Fee,-1485000,USD,0.879679,-1306323,2023 Q3,Settled,GI1-2023Q3
503,CF-GI1-20230930-0267,3,GI1,13,GI1-ASP,45199,20230930,45184,20230915,45199,20230930,DIST,Yield Distribution,908000,USD,0.879679,798749,2023 Q3,Settled,GI1-2023Q3
504,CF-GI1-20230930-0294,3,GI1,14,GI1-HFN,45199,20230930,45184,20230915,45199,20230930,DIST,Yield Distribution,721000,USD,0.879679,634249,2023 Q3,Settled,GI1-2023Q3
505,CF-GI1-20230930-0319,3,GI1,15,GI1-NSS,45199,20230930,45184,20230915,45199,20230930,DIST,Yield Distribution,550000,USD,0.879679,483823,2023 Q3,Settled,GI1-2023Q3
506,CF-GI1-20230930-0341,3,GI1,16,GI1-MEC,45199,20230930,45184,20230915,45199,20230930,DIST,Yield Distribution,1200000,USD,0.879679,1055615,2023 Q3,Settled,GI1-2023Q3
507,CF-GI1-20230930-0361,3,GI1,17,GI1-CDH,45199,20230930,45184,20230915,45199,20230930,DIST,Yield Distribution,1261000,USD,0.879679,1109275,2023 Q3,Settled,GI1-2023Q3
508,CF-GI1-20231231-EXP,3,GI1,,,45291,20231231,45276,20231216,45291,20231231,CALL,Fund Expense,-405000,USD,0.864071,-349949,2023 Q4,Settled,GI1-2023Q4
509,CF-GI1-20231231-FEE,3,GI1,,,45291,20231231,45276,20231216,45291,20231231,CALL,Management Fee,-1395000,USD,0.864071,-1205379,2023 Q4,Settled,GI1-2023Q4
510,CF-GI1-20231231-0268,3,GI1,13,GI1-ASP,45291,20231231,45276,20231216,45291,20231231,DIST,Yield Distribution,915000,USD,0.864071,790625,2023 Q4,Settled,GI1-2023Q4
511,CF-GI1-20231231-0295,3,GI1,14,GI1-HFN,45291,20231231,45276,20231216,45291,20231231,DIST,Yield Distribution,727000,USD,0.864071,628180,2023 Q4,Settled,GI1-2023Q4
512,CF-GI1-20231231-0320,3,GI1,15,GI1-NSS,45291,20231231,45276,20231216,45291,20231231,DIST,Yield Distribution,555000,USD,0.864071,479559,2023 Q4,Settled,GI1-2023Q4
513,CF-GI1-20231231-0342,3,GI1,16,GI1-MEC,45291,20231231,45276,20231216,45291,20231231,DIST,Yield Distribution,1214000,USD,0.864071,1048982,2023 Q4,Settled,GI1-2023Q4
514,CF-GI1-20231231-0362,3,GI1,17,GI1-CDH,45291,20231231,45276,20231216,45291,20231231,DIST,Yield Distribution,1278000,USD,0.864071,1104283,2023 Q4,Settled,GI1-2023Q4
515,CF-GI1-20240331-EXP,3,GI1,,,45382,20240331,45367,20240316,45382,20240331,CALL,Fund Expense,-405000,USD,0.863068,-349543,2024 Q1,Settled,GI1-2024Q1
516,CF-GI1-20240331-FEE,3,GI1,,,45382,20240331,45367,20240316,45382,20240331,CALL,Management Fee,-1305000,USD,0.863068,-1126304,2024 Q1,Settled,GI1-2024Q1
517,CF-GI1-20240331-0296,3,GI1,14,GI1-HFN,45382,20240331,45367,20240316,45382,20240331,DIST,Partial Exit,8054000,USD,0.863068,6951150,2024 Q1,Settled,GI1-2024Q1
518,CF-GI1-20240331-0321,3,GI1,15,GI1-NSS,45382,20240331,45367,20240316,45382,20240331,DIST,Partial Exit,4915000,USD,0.863068,4241979,2024 Q1,Settled,GI1-2024Q1
519,CF-GI1-20240331-0343,3,GI1,16,GI1-MEC,45382,20240331,45367,20240316,45382,20240331,DIST,Partial Exit,5263000,USD,0.863068,4542327,2024 Q1,Settled,GI1-2024Q1
520,CF-GI1-20240331-0269,3,GI1,13,GI1-ASP,45382,20240331,45367,20240316,45382,20240331,DIST,Yield Distribution,922000,USD,0.863068,795749,2024 Q1,Settled,GI1-2024Q1
521,CF-GI1-20240331-0363,3,GI1,17,GI1-CDH,45382,20240331,45367,20240316,45382,20240331,DIST,Yield Distribution,1296000,USD,0.863068,1118536,2024 Q1,Settled,GI1-2024Q1
522,CF-GI1-20240630-EXP,3,GI1,,,45473,20240630,45458,20240615,45473,20240630,CALL,Fund Expense,-405000,USD,0.865951,-350710,2024 Q2,Settled,GI1-2024Q2
523,CF-GI1-20240630-FEE,3,GI1,,,45473,20240630,45458,20240615,45473,20240630,CALL,Management Fee,-1215000,USD,0.865951,-1052130,2024 Q2,Settled,GI1-2024Q2
524,CF-GI1-20240630-0270,3,GI1,13,GI1-ASP,45473,20240630,45458,20240615,45473,20240630,DIST,Yield Distribution,929000,USD,0.865951,804468,2024 Q2,Settled,GI1-2024Q2
525,CF-GI1-20240630-0297,3,GI1,14,GI1-HFN,45473,20240630,45458,20240615,45473,20240630,DIST,Yield Distribution,740000,USD,0.865951,640804,2024 Q2,Settled,GI1-2024Q2
526,CF-GI1-20240630-0322,3,GI1,15,GI1-NSS,45473,20240630,45458,20240615,45473,20240630,DIST,Yield Distribution,566000,USD,0.865951,490128,2024 Q2,Settled,GI1-2024Q2
527,CF-GI1-20240630-0344,3,GI1,16,GI1-MEC,45473,20240630,45458,20240615,45473,20240630,DIST,Yield Distribution,1243000,USD,0.865951,1076377,2024 Q2,Settled,GI1-2024Q2
528,CF-GI1-20240630-0364,3,GI1,17,GI1-CDH,45473,20240630,45458,20240615,45473,20240630,DIST,Yield Distribution,1313000,USD,0.865951,1136994,2024 Q2,Settled,GI1-2024Q2
529,CF-GI1-20240930-EXP,3,GI1,,,45565,20240930,45550,20240915,45565,20240930,CALL,Fund Expense,-405000,USD,0.876824,-355114,2024 Q3,Settled,GI1-2024Q3
530,CF-GI1-20240930-FEE,3,GI1,,,45565,20240930,45550,20240915,45565,20240930,CALL,Management Fee,-1125000,USD,0.876824,-986427,2024 Q3,Settled,GI1-2024Q3
531,CF-GI1-20240930-0271,3,GI1,13,GI1-ASP,45565,20240930,45550,20240915,45565,20240930,DIST,Yield Distribution,937000,USD,0.876824,821584,2024 Q3,Settled,GI1-2024Q3
532,CF-GI1-20240930-0298,3,GI1,14,GI1-HFN,45565,20240930,45550,20240915,45565,20240930,DIST,Yield Distribution,747000,USD,0.876824,654988,2024 Q3,Settled,GI1-2024Q3
533,CF-GI1-20240930-0323,3,GI1,15,GI1-NSS,45565,20240930,45550,20240915,45565,20240930,DIST,Yield Distribution,572000,USD,0.876824,501543,2024 Q3,Settled,GI1-2024Q3
534,CF-GI1-20240930-0345,3,GI1,16,GI1-MEC,45565,20240930,45550,20240915,45565,20240930,DIST,Yield Distribution,1257000,USD,0.876824,1102168,2024 Q3,Settled,GI1-2024Q3
535,CF-GI1-20240930-0365,3,GI1,17,GI1-CDH,45565,20240930,45550,20240915,45565,20240930,DIST,Yield Distribution,1330000,USD,0.876824,1166176,2024 Q3,Settled,GI1-2024Q3
536,CF-GI1-20241231-EXP,3,GI1,,,45657,20241231,45642,20241216,45657,20241231,CALL,Fund Expense,-405000,USD,0.883881,-357972,2024 Q4,Settled,GI1-2024Q4
537,CF-GI1-20241231-FEE,3,GI1,,,45657,20241231,45642,20241216,45657,20241231,CALL,Management Fee,-1035000,USD,0.883881,-914817,2024 Q4,Settled,GI1-2024Q4
538,CF-GI1-20241231-0272,3,GI1,13,GI1-ASP,45657,20241231,45642,20241216,45657,20241231,DIST,Yield Distribution,944000,USD,0.883881,834384,2024 Q4,Settled,GI1-2024Q4
539,CF-GI1-20241231-0299,3,GI1,14,GI1-HFN,45657,20241231,45642,20241216,45657,20241231,DIST,Yield Distribution,753000,USD,0.883881,665562,2024 Q4,Settled,GI1-2024Q4
540,CF-GI1-20241231-0324,3,GI1,15,GI1-NSS,45657,20241231,45642,20241216,45657,20241231,DIST,Yield Distribution,577000,USD,0.883881,509999,2024 Q4,Settled,GI1-2024Q4
541,CF-GI1-20241231-0346,3,GI1,16,GI1-MEC,45657,20241231,45642,20241216,45657,20241231,DIST,Yield Distribution,1271000,USD,0.883881,1123413,2024 Q4,Settled,GI1-2024Q4
542,CF-GI1-20241231-0366,3,GI1,17,GI1-CDH,45657,20241231,45642,20241216,45657,20241231,DIST,Yield Distribution,1347000,USD,0.883881,1190588,2024 Q4,Settled,GI1-2024Q4
543,CF-GI1-20250331-EXP,3,GI1,,,45747,20250331,45732,20250316,45747,20250331,CALL,Fund Expense,-405000,USD,0.882997,-357614,2025 Q1,Settled,GI1-2025Q1
544,CF-GI1-20250331-FEE,3,GI1,,,45747,20250331,45732,20250316,45747,20250331,CALL,Management Fee,-945000,USD,0.882997,-834432,2025 Q1,Settled,GI1-2025Q1
545,CF-GI1-20250331-0273,3,GI1,13,GI1-ASP,45747,20250331,45732,20250316,45747,20250331,DIST,Yield Distribution,951000,USD,0.882997,839730,2025 Q1,Settled,GI1-2025Q1
546,CF-GI1-20250331-0300,3,GI1,14,GI1-HFN,45747,20250331,45732,20250316,45747,20250331,DIST,Yield Distribution,760000,USD,0.882997,671078,2025 Q1,Settled,GI1-2025Q1
547,CF-GI1-20250331-0325,3,GI1,15,GI1-NSS,45747,20250331,45732,20250316,45747,20250331,DIST,Yield Distribution,582000,USD,0.882997,513904,2025 Q1,Settled,GI1-2025Q1
548,CF-GI1-20250331-0347,3,GI1,16,GI1-MEC,45747,20250331,45732,20250316,45747,20250331,DIST,Yield Distribution,1286000,USD,0.882997,1135534,2025 Q1,Settled,GI1-2025Q1
549,CF-GI1-20250331-0367,3,GI1,17,GI1-CDH,45747,20250331,45732,20250316,45747,20250331,DIST,Yield Distribution,1364000,USD,0.882997,1204408,2025 Q1,Settled,GI1-2025Q1
550,CF-GI1-20250630-EXP,3,GI1,,,45838,20250630,45823,20250615,45838,20250630,CALL,Fund Expense,-405000,USD,0.88586,-358773,2025 Q2,Settled,GI1-2025Q2
551,CF-GI1-20250630-FEE,3,GI1,,,45838,20250630,45823,20250615,45838,20250630,CALL,Management Fee,-855000,USD,0.88586,-757410,2025 Q2,Settled,GI1-2025Q2
552,CF-GI1-20250630-0274,3,GI1,13,GI1-ASP,45838,20250630,45823,20250615,45838,20250630,DIST,Partial Exit,15214000,USD,0.88586,13477474,2025 Q2,Settled,GI1-2025Q2
553,CF-GI1-20250630-0301,3,GI1,14,GI1-HFN,45838,20250630,45823,20250615,45838,20250630,DIST,Yield Distribution,766000,USD,0.88586,678569,2025 Q2,Settled,GI1-2025Q2
554,CF-GI1-20250630-0326,3,GI1,15,GI1-NSS,45838,20250630,45823,20250615,45838,20250630,DIST,Yield Distribution,588000,USD,0.88586,520886,2025 Q2,Settled,GI1-2025Q2
555,CF-GI1-20250630-0348,3,GI1,16,GI1-MEC,45838,20250630,45823,20250615,45838,20250630,DIST,Yield Distribution,1300000,USD,0.88586,1151618,2025 Q2,Settled,GI1-2025Q2
556,CF-GI1-20250630-0368,3,GI1,17,GI1-CDH,45838,20250630,45823,20250615,45838,20250630,DIST,Yield Distribution,1381000,USD,0.88586,1223373,2025 Q2,Settled,GI1-2025Q2
557,CF-GI1-20250930-EXP,3,GI1,,,45930,20250930,45915,20250915,45930,20250930,CALL,Fund Expense,-405000,USD,0.896894,-363242,2025 Q3,Settled,GI1-2025Q3
558,CF-GI1-20250930-FEE,3,GI1,,,45930,20250930,45915,20250915,45930,20250930,CALL,Management Fee,-765000,USD,0.896894,-686124,2025 Q3,Settled,GI1-2025Q3
559,CF-GI1-20250930-0302,3,GI1,14,GI1-HFN,45930,20250930,45915,20250915,45930,20250930,DIST,Partial Exit,11753000,USD,0.896894,10541195,2025 Q3,Settled,GI1-2025Q3
560,CF-GI1-20250930-0327,3,GI1,15,GI1-NSS,45930,20250930,45915,20250915,45930,20250930,DIST,Partial Exit,7124000,USD,0.896894,6389473,2025 Q3,Settled,GI1-2025Q3
561,CF-GI1-20250930-0349,3,GI1,16,GI1-MEC,45930,20250930,45915,20250915,45930,20250930,DIST,Partial Exit,7365000,USD,0.896894,6605624,2025 Q3,Settled,GI1-2025Q3
562,CF-GI1-20250930-0275,3,GI1,13,GI1-ASP,45930,20250930,45915,20250915,45930,20250930,DIST,Yield Distribution,965000,USD,0.896894,865503,2025 Q3,Settled,GI1-2025Q3
563,CF-GI1-20250930-0369,3,GI1,17,GI1-CDH,45930,20250930,45915,20250915,45930,20250930,DIST,Yield Distribution,1399000,USD,0.896894,1254755,2025 Q3,Settled,GI1-2025Q3
564,CF-GI1-20251231-EXP,3,GI1,,,46022,20251231,46007,20251216,46022,20251231,CALL,Fund Expense,-405000,USD,0.904025,-366130,2025 Q4,Settled,GI1-2025Q4
565,CF-GI1-20251231-FEE,3,GI1,,,46022,20251231,46007,20251216,46022,20251231,CALL,Management Fee,-675000,USD,0.904025,-610217,2025 Q4,Settled,GI1-2025Q4
